start_station_name,station_rides,total_stations,station_percent
Western Ave & Howard St,7,19811,0.03533390540608753
Museum Campus Metra Station,7,19811,0.03533390540608753
Austin Blvd & Lake St,7,19811,0.03533390540608753
Vernon Ave & 75th St,7,19811,0.03533390540608753
Laflin St & Cullerton St,7,19811,0.03533390540608753
Leavitt St & Lawrence Ave,7,19811,0.03533390540608753
Green St & Lake St ,7,19811,0.03533390540608753
Damen Ave & Pershing Rd,7,19811,0.03533390540608753
Wentworth Ave & 35th St,7,19811,0.03533390540608753
Logan Blvd & Elston Ave,7,19811,0.03533390540608753
Monticello Ave & Lawrence Ave,7,19811,0.03533390540608753
Elmwood Ave & Austin St,7,19811,0.03533390540608753
Elizabeth St & Fulton St,7,19811,0.03533390540608753
Wood St & Chicago Ave,7,19811,0.03533390540608753
Shields Ave & 31st St,7,19811,0.03533390540608753
Rockwell St & Fletcher St,7,19811,0.03533390540608753
Wolcott Ave & Fargo Ave,7,19811,0.03533390540608753
Budlong Woods Library,7,19811,0.03533390540608753
Prairie Ave & Garfield Blvd,7,19811,0.03533390540608753
Damen Ave & Melrose Ave,7,19811,0.03533390540608753
Dorchester Ave & 49th St,7,19811,0.03533390540608753
Overhill Ave & Belmont Ave,7,19811,0.03533390540608753
Kedzie Ave & Bryn Mawr Ave,7,19811,0.03533390540608753
Racine Ave & Wrightwood Ave,7,19811,0.03533390540608753
Clark St & Jarvis Ave,7,19811,0.03533390540608753
Rhodes Ave & 32nd St,7,19811,0.03533390540608753
Kostner Ave & Devon Ave,7,19811,0.03533390540608753
Seeley Ave & Roscoe St,7,19811,0.03533390540608753
Campbell Ave & Fullerton Ave,7,19811,0.03533390540608753
Lavergne Ave & Fullerton Ave,7,19811,0.03533390540608753
California Ave & Fletcher St,7,19811,0.03533390540608753
Lincoln Ave & Waveland Ave,7,19811,0.03533390540608753
Dearborn St & Adams St 2,7,19811,0.03533390540608753
Avers Ave & Foster Ave,7,19811,0.03533390540608753
Lamon Ave & Chicago Ave,7,19811,0.03533390540608753
Calumet Park,7,19811,0.03533390540608753
Sheridan Rd & Berwyn Ave,7,19811,0.03533390540608753
St. Louis Ave & Fullerton Ave,7,19811,0.03533390540608753
Francisco Ave & Chicago Ave,7,19811,0.03533390540608753
N Carpenter St & W Lake St,7,19811,0.03533390540608753
Keystone Ave & Montrose Ave,6,19811,0.03028620463378931
Normal Ave & Archer Ave,6,19811,0.03028620463378931
Sedgwick St & Chicago Ave,6,19811,0.03028620463378931
Francisco Ave & Bloomingdale Ave,6,19811,0.03028620463378931
Kildare Ave & Montrose Ave,6,19811,0.03028620463378931
Seminary Ave & Belden Ave,6,19811,0.03028620463378931
Wood St & Augusta Blvd,6,19811,0.03028620463378931
Oakley Ave & Irving Park Rd,6,19811,0.03028620463378931
Washtenaw Ave & Peterson Ave,6,19811,0.03028620463378931
Lynch Ave & Elston Ave,6,19811,0.03028620463378931
Kedzie Ave & 21st St,6,19811,0.03028620463378931
St Louis Ave & Foster Ave,6,19811,0.03028620463378931
Ashland Ave & Lake St,6,19811,0.03028620463378931
Carpenter St & Fulton St,6,19811,0.03028620463378931
Bissell St & Armitage Ave,6,19811,0.03028620463378931
California Ave & Byron St,6,19811,0.03028620463378931
Union Ave & Root St,6,19811,0.03028620463378931
Central Park Ave & Ardmore Ave,6,19811,0.03028620463378931
Dorchester Ave & 63rd St,6,19811,0.03028620463378931
Racine Ave & Randolph St,6,19811,0.03028620463378931
Kenosha Ave & Wellington Ave,6,19811,0.03028620463378931
Eberhart Ave & 61st St,6,19811,0.03028620463378931
Leavitt St & Archer Ave,6,19811,0.03028620463378931
University Ave & 65th St,6,19811,0.03028620463378931
California Ave & Altgeld St,6,19811,0.03028620463378931
Canal St & Harrison St,6,19811,0.03028620463378931
Kostner Ave & Bryn Mawr Ave,6,19811,0.03028620463378931
Paulina St & Adams St,6,19811,0.03028620463378931
Lincoln Ave & Peterson Ave,6,19811,0.03028620463378931
Kedzie Ave & Palmer Ct,6,19811,0.03028620463378931
Kimball Ave & Wrightwood Ave,6,19811,0.03028620463378931
Karlov Ave & Lawrence Ave,6,19811,0.03028620463378931
Maplewood Ave & Peterson Ave,6,19811,0.03028620463378931
Wentworth Ave & 24th St,6,19811,0.03028620463378931
Morgan St & Lake St,6,19811,0.03028620463378931
Lincoln Ave & Balmoral Ave,6,19811,0.03028620463378931
Sacramento Ave & Linden Pl,6,19811,0.03028620463378931
Western Ave & Walton St,5,19811,0.02523850386149109
LaSalle St & Calhoun Pl ,5,19811,0.02523850386149109
Public Rack - Hyde Park Blvd & 55th St,5,19811,0.02523850386149109
Halsted St & Lake St,5,19811,0.02523850386149109
Spaulding Ave & Milwaukee Ave,5,19811,0.02523850386149109
Hoyne Ave & 34th St,5,19811,0.02523850386149109
Hoyne Ave & 47th St,5,19811,0.02523850386149109
Richmond St & Diversey Ave,5,19811,0.02523850386149109
Homan Ave & Fillmore St,5,19811,0.02523850386149109
Wood St & Cortland St,5,19811,0.02523850386149109
Central & Elston,5,19811,0.02523850386149109
Drake Ave & Montrose Ave,5,19811,0.02523850386149109
Milwaukee Ave & Wabansia Ave,5,19811,0.02523850386149109
Milwaukee Ave & Wolfram St,5,19811,0.02523850386149109
Pine Grove Ave & Wellington Ave,5,19811,0.02523850386149109
Noble St & Ohio St,5,19811,0.02523850386149109
Damen Ave/Coulter St,5,19811,0.02523850386149109
N Paulina St & Lincoln Ave,5,19811,0.02523850386149109
Public Rack - Hollywood Park,5,19811,0.02523850386149109
Lakewood Ave & Addison St,5,19811,0.02523850386149109
Wallace St & 35th St,5,19811,0.02523850386149109
DuSable Museum,5,19811,0.02523850386149109
Dearborn St & Adams St 1,5,19811,0.02523850386149109
Leavitt St & Addison St,5,19811,0.02523850386149109
Southport Ave & Irving Park Rd,5,19811,0.02523850386149109
Milwaukee Ave & Cuyler Ave,5,19811,0.02523850386149109
Richmond St & 59th St,5,19811,0.02523850386149109
N Southport Ave & W Newport Ave,5,19811,0.02523850386149109
Kedzie Ave & Leland Ave,5,19811,0.02523850386149109
Ridge Blvd & Howard St,5,19811,0.02523850386149109
Campbell Ave & Augusta Blvd,5,19811,0.02523850386149109
Michigan Ave & 9th St,5,19811,0.02523850386149109
Halsted St & Archer Ave,5,19811,0.02523850386149109
Halsted St & Melrose St,5,19811,0.02523850386149109
Hudson Ave & Armitage Ave,5,19811,0.02523850386149109
Pulaski Rd & 84th St,5,19811,0.02523850386149109
Lincoln Ave & Montana St,5,19811,0.02523850386149109
Western Ave & Wabansia Ave,5,19811,0.02523850386149109
N Shore Channel Trail & Argyle St,5,19811,0.02523850386149109
May St & Hubbard St,5,19811,0.02523850386149109
Damen Ave & Wabansia Ave,5,19811,0.02523850386149109
Kedzie Ave & Jackson Blvd,5,19811,0.02523850386149109
Kilpatrick Ave & Parker Ave,5,19811,0.02523850386149109
MLK Jr Dr & 47th St,5,19811,0.02523850386149109
Narragansett Ave & Wrightwood Ave,5,19811,0.02523850386149109
Scottsdale Park,5,19811,0.02523850386149109
Loomis St & Archer Ave,5,19811,0.02523850386149109
Archer (Damen) Ave & 37th St,5,19811,0.02523850386149109
Larrabee St & Kingsbury St 2,5,19811,0.02523850386149109
Kilbourn Ave & Belden Ave,4,19811,0.020190803089192872
Baltimore Ave & 87th St,4,19811,0.020190803089192872
Lincolnwood Dr & Central St,4,19811,0.020190803089192872
Narragansett Ave & Montrose Ave,4,19811,0.020190803089192872
Avers Ave & 16th St,4,19811,0.020190803089192872
Kedzie Ave & Harrison St,4,19811,0.020190803089192872
Kostner Ave & Belmont Ave,4,19811,0.020190803089192872
Ashland Ave & 13th St,4,19811,0.020190803089192872
Public Rack - Monticello Ave & Belmont Ave,4,19811,0.020190803089192872
Cottage Grove Ave & 67th St,4,19811,0.020190803089192872
Hoyne Ave & Balmoral Ave,4,19811,0.020190803089192872
California Ave & Lake St,4,19811,0.020190803089192872
Orange Ave & Addison St,4,19811,0.020190803089192872
Ashland Ave & Belle Plaine Ave,4,19811,0.020190803089192872
Elston Ave & Carmen Ave,4,19811,0.020190803089192872
Cumberland Ave & Catherine Ave,4,19811,0.020190803089192872
Warren Park East,4,19811,0.020190803089192872
Exchange Ave & 79th St,4,19811,0.020190803089192872
MLK Jr Dr & 56th St,4,19811,0.020190803089192872
State St & 29th St,4,19811,0.020190803089192872
Franklin St & Adams St Corral,4,19811,0.020190803089192872
Racine Ave & 13th St,4,19811,0.020190803089192872
California Ave & Winona St,4,19811,0.020190803089192872
Rockwell St & Division St,4,19811,0.020190803089192872
Drake Ave & Armitage Ave,4,19811,0.020190803089192872
Ashland Ave & Pershing Rd,4,19811,0.020190803089192872
Steelworkers Park,4,19811,0.020190803089192872
California Ave & 41st St,4,19811,0.020190803089192872
Wilton Ave & Diversey Pkwy*,4,19811,0.020190803089192872
Kedzie Ave & 57th St,4,19811,0.020190803089192872
Western Ave & Congress Pkwy,4,19811,0.020190803089192872
Winthrop Ave & Sheridan Rd,4,19811,0.020190803089192872
Paulina St & Montrose Ave,4,19811,0.020190803089192872
Cicero Ave & Roscoe Ave,4,19811,0.020190803089192872
Western Ave & 24th St,4,19811,0.020190803089192872
Kilbourn Ave & Irving Park Rd,4,19811,0.020190803089192872
Kildare Ave & North Ave,4,19811,0.020190803089192872
Monticello Ave & Diversey Ave,4,19811,0.020190803089192872
Damen Ave & Ohio St,4,19811,0.020190803089192872
Shields Ave & 28th Pl,4,19811,0.020190803089192872
Claremont Ave & Hirsch St,4,19811,0.020190803089192872
Artesian Ave & Hubbard St,4,19811,0.020190803089192872
Milwaukee Ave & Ainslie St,4,19811,0.020190803089192872
Kildare Ave & Chicago Ave,4,19811,0.020190803089192872
Calumet Ave & 33rd St,4,19811,0.020190803089192872
Wabansia & Milwaukee,4,19811,0.020190803089192872
Parnell Ave & 31st St,4,19811,0.020190803089192872
Western Ave & Berteau Ave,4,19811,0.020190803089192872
Public Rack - Jonathan Y Scammon Public School,4,19811,0.020190803089192872
Ashland Ave & Archer Ave,4,19811,0.020190803089192872
Lockwood Ave & Wrightwood Ave,4,19811,0.020190803089192872
Riverside Plaza & Adams St,4,19811,0.020190803089192872
Cottage Grove Ave & 49th St,4,19811,0.020190803089192872
Prairie Ave & 43rd St,4,19811,0.020190803089192872
Indiana Ave & 40th St,3,19811,0.015143102316894655
2112 W Peterson Ave,3,19811,0.015143102316894655
Midway Orange Line,3,19811,0.015143102316894655
State St & 45th St,3,19811,0.015143102316894655
Mayfield Ave & Roosevelt Rd,3,19811,0.015143102316894655
Sacramento Ave & Pratt Blvd,3,19811,0.015143102316894655
Public Rack - Central Park & Bryn Mawr,3,19811,0.015143102316894655
Indiana Ave & 133rd St,3,19811,0.015143102316894655
Nordica Ave & Medill Ave,3,19811,0.015143102316894655
Wood St & Webster Ave,3,19811,0.015143102316894655
Green St & Randolph St,3,19811,0.015143102316894655
Kedzie Ave & Armitage Ave,3,19811,0.015143102316894655
Meade Ave & Fullerton Ave,3,19811,0.015143102316894655
Sheffield/Newport Corral,3,19811,0.015143102316894655
Central Ave & Madison St,3,19811,0.015143102316894655
Cottage Grove Ave & 71st St,3,19811,0.015143102316894655
Paulina St & Lincoln Ave Public Rack,3,19811,0.015143102316894655
Halsted St & North Branch St,3,19811,0.015143102316894655
Western Ave & Lake St,3,19811,0.015143102316894655
Ellis Ave & 83rd St,3,19811,0.015143102316894655
Dearborn St & Washington St,3,19811,0.015143102316894655
The Salt Shed,3,19811,0.015143102316894655
Western Ave & 21st St,3,19811,0.015143102316894655
Pulaski Rd & Eddy St,3,19811,0.015143102316894655
Public Rack - Spaulding Ave & North Ave,3,19811,0.015143102316894655
Cottage Grove Ave & 43rd St,3,19811,0.015143102316894655
Constance Ave & 95th St,3,19811,0.015143102316894655
Prospect Sq & 91st St,3,19811,0.015143102316894655
Halsted St & Court Pl,3,19811,0.015143102316894655
Albany Ave & Montrose Ave,3,19811,0.015143102316894655
Whipple St & Roosevelt Rd,3,19811,0.015143102316894655
Addison/Wilton Corral,3,19811,0.015143102316894655
Harding Ave & 26th St,3,19811,0.015143102316894655
Albany Ave & 26th St,3,19811,0.015143102316894655
Milwaukee Ave & Diversey Ave,3,19811,0.015143102316894655
Ashland Ave & 74th St,3,19811,0.015143102316894655
Rockwell St & Cermak Rd,3,19811,0.015143102316894655
Stony Island Ave & 67th St,3,19811,0.015143102316894655
California Ave & Touhy Ave,3,19811,0.015143102316894655
Long Ave & North Ave,3,19811,0.015143102316894655
Artesian Ave & 55th St,3,19811,0.015143102316894655
Public Rack - Jensen Park,3,19811,0.015143102316894655
Ogden Ave & Roosevelt Rd,3,19811,0.015143102316894655
Harding Ave & Division St,3,19811,0.015143102316894655
Oakley Ave & Touhy Ave,3,19811,0.015143102316894655
Kedvale Ave & Peterson Ave,3,19811,0.015143102316894655
Oglesby Ave & 100th St,3,19811,0.015143102316894655
Public Rack - Halsted St & 63rd St,3,19811,0.015143102316894655
Peoria St & Kinzie St,3,19811,0.015143102316894655
Lavergne Ave & Division St,3,19811,0.015143102316894655
Narragansett Ave & North Ave,3,19811,0.015143102316894655
Drake Ave & Addison St,3,19811,0.015143102316894655
Halsted St & Armitage Ave,3,19811,0.015143102316894655
Paulina St & Cortland St,3,19811,0.015143102316894655
Sawyer Ave & Fullerton Ave,3,19811,0.015143102316894655
Richmond St & Lincoln Ave,3,19811,0.015143102316894655
Halsted St & 47th Pl,3,19811,0.015143102316894655
Austin Blvd & Madison St,3,19811,0.015143102316894655
Burling St & Armitage Ave,3,19811,0.015143102316894655
Public Rack - Karlov Ave & Milwaukee Ave,3,19811,0.015143102316894655
Western Ave & Lyndale St,3,19811,0.015143102316894655
Kilbourn Ave & Roscoe St,3,19811,0.015143102316894655
N Damen Ave & W Chicago Ave,3,19811,0.015143102316894655
Elston Ave & Wabansia Ave,3,19811,0.015143102316894655
Kedzie Ave & Roosevelt Rd,3,19811,0.015143102316894655
Merrimac Park,3,19811,0.015143102316894655
Cherry Ave & Blackhawk St,3,19811,0.015143102316894655
Sacramento Ave & Lunt Ave,3,19811,0.015143102316894655
Washtenaw Ave & Ogden Ave,3,19811,0.015143102316894655
Burley Ave & 91st St,3,19811,0.015143102316894655
Pine Grove Ave & Belmont Ave,3,19811,0.015143102316894655
Rainbow Beach,3,19811,0.015143102316894655
Southport Ave & Grace St,3,19811,0.015143102316894655
Larrabee St & Clybourn Ave,3,19811,0.015143102316894655
Dearborn St & Adams St Corral,3,19811,0.015143102316894655
Racine/Eddy Corral,3,19811,0.015143102316894655
Clinton St & Polk St,3,19811,0.015143102316894655
Stony Island Ave & 64th St,3,19811,0.015143102316894655
St. Louis & 71st St,3,19811,0.015143102316894655
Racine Ave & Garfield Blvd,2,19811,0.010095401544596436
Morgan St & Pershing Rd,2,19811,0.010095401544596436
Public Rack - Emerald Ave & 43rd St,2,19811,0.010095401544596436
Central Park Ave & North Ave,2,19811,0.010095401544596436
Long Ave & Belden Ave,2,19811,0.010095401544596436
Mozart St & Jackson Blvd,2,19811,0.010095401544596436
Central Ave & Parker Ave,2,19811,0.010095401544596436
Eddy/Seminary Corral,2,19811,0.010095401544596436
Kilpatrick Ave & Grand Ave,2,19811,0.010095401544596436
Public Rack - Natoma Ave & 61st St,2,19811,0.010095401544596436
Stony Island Ave & 75th St,2,19811,0.010095401544596436
Walden Pkwy & 100th St,2,19811,0.010095401544596436
Public Rack - Milwaukee Ave & School St,2,19811,0.010095401544596436
Latrobe Ave & Chicago Ave,2,19811,0.010095401544596436
N Green St & W Lake St,2,19811,0.010095401544596436
Sacramento Ave & Lyndale St,2,19811,0.010095401544596436
Kildare Ave & Archer Ave,2,19811,0.010095401544596436
Leavitt St & Hirsch St,2,19811,0.010095401544596436
Kilbourn Ave & Diversey Ave,2,19811,0.010095401544596436
Karlov Ave & Armitage Ave,2,19811,0.010095401544596436
Lamon Ave & Armitage Ave,2,19811,0.010095401544596436
Ada St & 113th Pl,2,19811,0.010095401544596436
Public Rack - N Narragansett Ave & Grand Ave,2,19811,0.010095401544596436
Halsted St & 37th St,2,19811,0.010095401544596436
Phillips Ave & 83rd St,2,19811,0.010095401544596436
Franklin St & Randolph St,2,19811,0.010095401544596436
Dodge Ave & Mulford St,2,19811,0.010095401544596436
Pulaski Rd & 60th Pl,2,19811,0.010095401544596436
Bradley Park,2,19811,0.010095401544596436
Sacramento Ave & 25th St,2,19811,0.010095401544596436
Troy St & Jackson Blvd,2,19811,0.010095401544596436
Damen Ave & Coulter St,2,19811,0.010095401544596436
Central Ave & Harrison St,2,19811,0.010095401544596436
Vernon Ave & 79th St,2,19811,0.010095401544596436
Central Park Ave & Augusta Blvd,2,19811,0.010095401544596436
Keystone Ave & Fullerton Ave,2,19811,0.010095401544596436
Clark/Racine Corral,2,19811,0.010095401544596436
Shabbona Park,2,19811,0.010095401544596436
Major Taylor Trail & 115th St,2,19811,0.010095401544596436
Tripp Ave & 15th St,2,19811,0.010095401544596436
Clark/Eddy,2,19811,0.010095401544596436
Rainbow - Beach,2,19811,0.010095401544596436
Princeton Ave & Garfield Blvd,2,19811,0.010095401544596436
Southport Ave & Diversey Pkwy,2,19811,0.010095401544596436
Ashland Ave & Grand Ave,2,19811,0.010095401544596436
Princeton Ave & 47th St,2,19811,0.010095401544596436
Kilbourn Ave & Milwaukee Ave,2,19811,0.010095401544596436
Damen Ave & 87th St,2,19811,0.010095401544596436
Addison/Racine Corral,2,19811,0.010095401544596436
Public Rack - Michigan Ave & Delaware Pl,2,19811,0.010095401544596436
Yates Blvd & 75th St,2,19811,0.010095401544596436
Canal St & Lake St,2,19811,0.010095401544596436
Pulaski Rd & Congress Pkwy,2,19811,0.010095401544596436
Dan Ryan Woods & 83rd St,2,19811,0.010095401544596436
Commercial Ave & 83rd St,2,19811,0.010095401544596436
Washington Blvd & Peoria St Public Rack,2,19811,0.010095401544596436
Major Ave & Addison St,2,19811,0.010095401544596436
Public Rack - Rush St & Ohio St,2,19811,0.010095401544596436
Public Rack - Prairie Ave & 47th St ,2,19811,0.010095401544596436
Portage Park,2,19811,0.010095401544596436
Public Rack - Western Ave & 92nd Pl,2,19811,0.010095401544596436
Laramie Ave & Bloomingdale Ave,2,19811,0.010095401544596436
Halsted St & 59th St,2,19811,0.010095401544596436
Western Ave & Gunnison St,2,19811,0.010095401544596436
Melvina Ave & Giddings Ave,2,19811,0.010095401544596436
Lamon Ave & Belmont Ave,2,19811,0.010095401544596436
Halsted St & 63rd St,2,19811,0.010095401544596436
Public Rack - Laramine Ave & Winnemac Ave,2,19811,0.010095401544596436
Archer Ave & Homan Ave,2,19811,0.010095401544596436
Public Rack - Washtenaw Ave & Superior St,2,19811,0.010095401544596436
Racine Ave & Webster Ave,2,19811,0.010095401544596436
California Ave & 23rd Pl,2,19811,0.010095401544596436
Calumet Ave & 51st St,2,19811,0.010095401544596436
Archer Ave & 43rd St,2,19811,0.010095401544596436
St Louis Ave & Armitage Ave,2,19811,0.010095401544596436
Rockwell St & 63rd St,2,19811,0.010095401544596436
Harlem Ave & Irving Park Rd,2,19811,0.010095401544596436
Cottage Grove Ave & 47th St,2,19811,0.010095401544596436
Sheffield Ave & School St,2,19811,0.010095401544596436
Lawndale Ave & 111th St,2,19811,0.010095401544596436
Public Rack - Hiawatha & Mendota,2,19811,0.010095401544596436
Sheffield Ave & Fletcher St,2,19811,0.010095401544596436
Central Park Ave & Douglas Blvd,2,19811,0.010095401544596436
Public Rack - Kingston Ave & 75th St,2,19811,0.010095401544596436
Central Park & Augusta Blvd,2,19811,0.010095401544596436
State St & Pershing Rd,2,19811,0.010095401544596436
Wabash Ave & 83rd St,2,19811,0.010095401544596436
May St & 69th St,2,19811,0.010095401544596436
Martin Luther King Dr & 87th St,2,19811,0.010095401544596436
North Ave & New England Ave,2,19811,0.010095401544596436
Long & Irving Park,2,19811,0.010095401544596436
Cottage Grove Ave & 78th St,2,19811,0.010095401544596436
Damen Ave & 77th St,2,19811,0.010095401544596436
LaSalle St & Calhoun Pl Corral,2,19811,0.010095401544596436
Western Ave & 28th St,2,19811,0.010095401544596436
Public Rack - Washtenaw Ave & Devon Ave,2,19811,0.010095401544596436
Long Ave & Belmont Ave,2,19811,0.010095401544596436
Public Rack - Lawndale Ave & Diversey Ave,2,19811,0.010095401544596436
Public Rack - N. Oakview and W. Gregory St,2,19811,0.010095401544596436
Ravenswood Ave & Irving Park Rd,2,19811,0.010095401544596436
Western Ave & 104th St,2,19811,0.010095401544596436
Sheffield Ave & Armitage Ave Public Rack,2,19811,0.010095401544596436
Damen Ave & Grand Ave,2,19811,0.010095401544596436
Public Rack - Hamlin Ave & Montrose Ave,2,19811,0.010095401544596436
Addison/Sheffield SW Corral,2,19811,0.010095401544596436
Public Rack - Kenneth & Carmen,2,19811,0.010095401544596436
Wood St & Walnut St,2,19811,0.010095401544596436
Public Rack - Olmstead Ave & Oliphant Ave,2,19811,0.010095401544596436
Elston Ave & George St,2,19811,0.010095401544596436
Marmora Ave & Irving Park Rd,2,19811,0.010095401544596436
Springfield Ave & North Ave,2,19811,0.010095401544596436
Tripp Ave & 31st St,2,19811,0.010095401544596436
Ewing Ave & 106th St,2,19811,0.010095401544596436
Austin Blvd & Chicago Ave,2,19811,0.010095401544596436
Springfield Ave & 80th St,2,19811,0.010095401544596436
Perry Ave & 69th St,2,19811,0.010095401544596436
Marshfield Ave & 44th St,2,19811,0.010095401544596436
Franklin St & Madison St,2,19811,0.010095401544596436
Evans Ave & 75th St,2,19811,0.010095401544596436
Public Rack - Milwaukee Ave & Haussen Ct,2,19811,0.010095401544596436
Albany Ave & Belmont Ave,2,19811,0.010095401544596436
Phillips Ave & 79th St,2,19811,0.010095401544596436
Lock St & 31st St,2,19811,0.010095401544596436
Public Rack - Pulaski & Ardmore,2,19811,0.010095401544596436
New England Ave & North Ave,1,19811,0.005047700772298218
Public Rack - Rockwell St & Chicago Ave,1,19811,0.005047700772298218
Public Rack - Western Ave & 107th St,1,19811,0.005047700772298218
Baltimore Ave & 133rd St,1,19811,0.005047700772298218
LaSalle St & Adams St Corral,1,19811,0.005047700772298218
Kenton Ave & Madison St,1,19811,0.005047700772298218
Marquette Ave & 89th St,1,19811,0.005047700772298218
Loomis Blvd & 84th St,1,19811,0.005047700772298218
Public Rack - Emerald Ave & 45th St,1,19811,0.005047700772298218
Seeley Ave & Garfield Blvd,1,19811,0.005047700772298218
Hamlin Ave & Grand Ave,1,19811,0.005047700772298218
Granville Ave & Pulaski Rd,1,19811,0.005047700772298218
Leclaire Ave & Belmont Ave,1,19811,0.005047700772298218
Ewing Ave & 97th St,1,19811,0.005047700772298218
Troy St & Grace St,1,19811,0.005047700772298218
Hyacinth Ave & Milwaukee Ave,1,19811,0.005047700772298218
Farragut Ave & Central Ave,1,19811,0.005047700772298218
State St & 54th St,1,19811,0.005047700772298218
Public Rack - Bishop St & 46th St,1,19811,0.005047700772298218
Western Ave & Ardmore Ave,1,19811,0.005047700772298218
Ping Tom Park East Public Rack,1,19811,0.005047700772298218
Public Rack - Parkside & Elston,1,19811,0.005047700772298218
Southport Ave & Newport Ave Public Rack,1,19811,0.005047700772298218
Public Rack - Martin Luther King Dr & 44th St,1,19811,0.005047700772298218
Leavitt St/North Ave,1,19811,0.005047700772298218
Public Rack - Austin Ave & Wrightwood Ave,1,19811,0.005047700772298218
Lake/Aberdeen Corral,1,19811,0.005047700772298218
Public Rack - Michigan Ave & Wacker Dr (South),1,19811,0.005047700772298218
Kostner Ave & Lake St,1,19811,0.005047700772298218
Yates Ave & 95th St,1,19811,0.005047700772298218
Public Rack - Hamlin Ave & Chicago Ave,1,19811,0.005047700772298218
Wacker Dr & Washington St Corral,1,19811,0.005047700772298218
Morgan St & Hubbard St,1,19811,0.005047700772298218
Public Rack - Orleans St & Grand Ave,1,19811,0.005047700772298218
Public Rack - Racine Ave & Nelson St,1,19811,0.005047700772298218
Kedzie Ave & 48th Pl,1,19811,0.005047700772298218
Mango Ave & North Ave,1,19811,0.005047700772298218
21st St & Pulaski Rd,1,19811,0.005047700772298218
California Ave & 71st St,1,19811,0.005047700772298218
Halsted St & 111th St,1,19811,0.005047700772298218
Mason Ave & Belmont Ave,1,19811,0.005047700772298218
Laflin St & 115th St,1,19811,0.005047700772298218
Hampden Ct & Diversey Ave,1,19811,0.005047700772298218
Public Rack - Milwaukee Ave & Pensacola Ave,1,19811,0.005047700772298218
Harlem Ave & Bloomingdale Ave,1,19811,0.005047700772298218
Wells St & Randolph St Corral,1,19811,0.005047700772298218
Ping Tom Park (East),1,19811,0.005047700772298218
Lawndale Ave & 16th St,1,19811,0.005047700772298218
Public Rack - Bernard St & Foster Ave,1,19811,0.005047700772298218
Oakley Ave & Lyndale St,1,19811,0.005047700772298218
Rockwell St & 47th St,1,19811,0.005047700772298218
Public Rack - Milwaukee Ave & Culyer Ave,1,19811,0.005047700772298218
Public Rack - Mont Clare Ave & Higgins Ave,1,19811,0.005047700772298218
Public Rack - Wabash Ave & Chicago Ave,1,19811,0.005047700772298218
Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,1,19811,0.005047700772298218
Harding Ave & Chicago Ave,1,19811,0.005047700772298218
Carpenter St & Lake St Public Rack,1,19811,0.005047700772298218
Pulaski Rd & 60th St,1,19811,0.005047700772298218
Halsted St & 83rd St,1,19811,0.005047700772298218
Vincennes Ave & 95th St,1,19811,0.005047700772298218
Public Rack - Pulaski Rd & Polk St,1,19811,0.005047700772298218
Public Rack - King Dr & 115th St,1,19811,0.005047700772298218
Public Rack - Leamington & Elston,1,19811,0.005047700772298218
Laramie Ave & Addison St,1,19811,0.005047700772298218
Wellington Ave & Mulligan Ave,1,19811,0.005047700772298218
Waveland/Racine Corral,1,19811,0.005047700772298218
Francisco Ave & Montrose Ave,1,19811,0.005047700772298218
Public Rack - Kimball & Ardmore,1,19811,0.005047700772298218
Public Rack - Oketo & Northwest Hwy,1,19811,0.005047700772298218
Whipple St & Irving Park Rd,1,19811,0.005047700772298218
Pulaski Rd & 51st St,1,19811,0.005047700772298218
St. Louis Ave & 71st St,1,19811,0.005047700772298218
Public Rack - Damen Ave & Division St,1,19811,0.005047700772298218
Menard Ave & Lawrence Ave,1,19811,0.005047700772298218
Public Rack - Eberhart Ave & 61st St,1,19811,0.005047700772298218
Public Rack - Lincoln Ave & Fullteron Ave (Northwest),1,19811,0.005047700772298218
Kedzie Ave & 54th Pl,1,19811,0.005047700772298218
Public Rack - Avers & Lawrence,1,19811,0.005047700772298218
Springfield Ave & 47th St,1,19811,0.005047700772298218
Vincennes Ave & 104th St,1,19811,0.005047700772298218
Kedzie Ave & Archer Ave,1,19811,0.005047700772298218
Rockwell St & 57th St,1,19811,0.005047700772298218
Wallace St & 28th St,1,19811,0.005047700772298218
Public Rack - Irving Park Rd & Menard Ave,1,19811,0.005047700772298218
Kedzie Ave & 110th St,1,19811,0.005047700772298218
Public Rack - Central Ave & Lawrence Ave,1,19811,0.005047700772298218
Western Ave & 79th St,1,19811,0.005047700772298218
Halsted St & 78th St,1,19811,0.005047700772298218
Public Rack - Sawyer Ave & Lawrence Ave,1,19811,0.005047700772298218
Noble St & Potomac Ave,1,19811,0.005047700772298218
Francisco Ave & 85th St,1,19811,0.005047700772298218
Clyde Ave & 87th St,1,19811,0.005047700772298218
Halsted St & 73rd St,1,19811,0.005047700772298218
Public Rack - Ewing Ave & 95th St,1,19811,0.005047700772298218
Damen Ave & 33rd St,1,19811,0.005047700772298218
Western Ave & 111th St,1,19811,0.005047700772298218
Loomis St & 95th St,1,19811,0.005047700772298218
Shields Ave & 43rd St,1,19811,0.005047700772298218
Laramie Ave & Madison St,1,19811,0.005047700772298218
Sacramento Blvd & Fulton St,1,19811,0.005047700772298218
Ave H & 110th St,1,19811,0.005047700772298218
