end_station_name,end_lat,end_lng,stops,percent_of_stops
Wabash Ave & Wacker Pl,41.88687499999939,-87.62602999999956,3562,0.10825316409532477
Ashland Ave & Grace St,41.95077207405458,-87.66872860415563,3561,0.10822277297682525
Lincoln Ave & Byron St,41.952371999999855,-87.6772960000006,3557,0.10810120850282715
Morgan St & 18th St,41.85808600000015,-87.65107300000062,3491,0.10609539468185818
Wentworth Ave & Cermak Rd*,41.85321441851941,-87.63187229633331,3426,0.10411997197938876
Logan Blvd & Elston Ave,41.92946500816754,-87.68415800529598,3419,0.10390723414989203
Hudson Ave & Armitage Ave,41.91818000000019,-87.63999999999965,3391,0.10305628283190521
Leavitt St & Belmont Ave,41.939353999999845,-87.68328200000018,3390,0.10302589171340566
Lincoln Ave & Dickens Ave,41.92011999999988,-87.64160000000103,3382,0.10278276276540943
Canal St & Lake St,41.88596999999974,-87.63999000000038,3377,0.1026308071729118
Spaulding Ave & Armitage Ave,41.91710803478919,-87.71022096276283,3343,0.10159750914392777
Chicago Ave & Sheridan Rd,42.050491000000484,-87.67782100000025,3320,0.1008985134184386
Broadway & Roscoe Ave,41.94359999999963,-87.64531999999969,3307,0.10050342887794471
Wood St & Hubbard St,41.88971500000003,-87.67196600000061,3297,0.10019951769294942
Ashland Ave & Grand Ave,41.89107199999969,-87.66661100000039,3289,0.09995638874495318
Harper Ave & 55th St,41.79530000000016,-87.5883299999994,3268,0.09931817525646305
Wells St & Washington St,41.88300000000013,-87.6339599999995,3262,0.09913582854546588
Buckingham Fountain,41.87001149787569,-87.62374941776814,3225,0.09801135716098328
Paulina St & 18th St,41.85790099999993,-87.66874500000065,3221,0.09788979268698515
Damen Ave & Sunnyside Ave,41.9632500000002,-87.67925799999952,3196,0.09713001472449692
Peterson/Ridge Metra,41.991799999999834,-87.6748899999999,3141,0.09545850320702277
Humboldt Blvd & Armitage Ave,41.91751339398985,-87.7018089554995,3137,0.09533693873302465
Sedgwick St & Schiller St,41.90762600000014,-87.63856600000064,3124,0.09494185419253078
Lincoln Ave & Addison St,41.94617600000009,-87.67330799999996,3084,0.09372620945254959
Damen Ave & Lake St,41.884965900000104,-87.67683540000024,3074,0.09342229826755429
Kimball Ave & Belmont Ave,41.939393953443044,-87.71206766366959,3065,0.09314877820105852
Riverside Plaza & Adams St,41.87925999627855,-87.6387900029265,3064,0.093118387082559
Bissell St & Armitage Ave,41.918295562935974,-87.65218332409859,3059,0.09296643149006134
Blackstone Ave & Hyde Park Blvd,41.80256200000032,-87.5903679999997,3045,0.09254095583106792
Michigan Ave & Ida B Wells Dr,41.87620299999983,-87.62446399999877,3039,0.09235860912007075
State St & 33rd St,41.834734000000005,-87.62581299999958,3035,0.09223704464607263
Streeter Dr & Grand Ave,41.89227800480956,-87.61204300265346,3031,0.09211548017207451
Campbell Ave & Montrose Ave,41.96152400000009,-87.69117700000031,3023,0.09187235122407827
MLK Jr Dr & 29th St,41.84205199999999,-87.61699999999935,3009,0.09144687556508486
Kedzie Ave & Palmer Ct,41.92152500000029,-87.70732200000016,3006,0.09135570220958628
Western Ave & Division St,41.90289299999989,-87.68727499999947,3004,0.09129491997258722
California Ave & Francis Pl,41.91849116184234,-87.69742282689542,2998,0.09111257326159003
Halsted St & 18th St,41.85750568031694,-87.64599144458771,2996,0.09105179102459098
Noble St & Ohio St,41.89242000000001,-87.66206000000034,2995,0.09102139990609144
Halsted St & Belden St,41.923650000000265,-87.64893999999939,2984,0.09068709760259662
Green St & Chicago Ave,41.89386254784261,-87.650450296436,2980,0.0905655331285985
Damen Ave & Melrose Ave,41.940600000000025,-87.67850000000065,2979,0.09053514201009896
Racine Ave & Randolph St,41.8840812248469,-87.6569207293028,2970,0.09026162194360321
St Clair St & Ohio St,41.89237999999974,-87.62264000000074,2969,0.09023123082510368
Morgan St & Lake St,41.88549170626981,-87.65228927135468,2959,0.08992731964010837
Emerald Ave & 31st St,41.83819799677617,-87.64514299057575,2924,0.08886363049262484
Albany Ave & Bloomingdale Ave,41.91402671272999,-87.70512646199992,2919,0.08871167490012719
Field Museum,41.86531200000089,-87.61786699999811,2899,0.08810385253013658
Racine Ave & Broadway,41.968235000000135,-87.65965480000051,2896,0.088012679174638
Clark St & Lunt Ave,42.00901118058072,-87.67411172389984,2894,0.08795189693763894
Stave St & Armitage Ave,41.91774099999997,-87.6913920000004,2885,0.08767837687114317
Sheridan Rd & Loyola Ave,42.001043779790045,-87.66119824330019,2850,0.08661468772365963
Greenview Ave & Diversey Pkwy,41.9325922132309,-87.6658459580064,2844,0.08643234101266245
Clark St & 9th St (AMLI),41.870815999999884,-87.63124599999983,2828,0.08594608311666999
Calumet Ave & 21st St,41.854184249470194,-87.61915374149983,2822,0.08576373640567281
Ashland Ave & 13th St,41.865234000000235,-87.66650700000059,2816,0.08558138969467563
Rockwell St & Eastwood Ave,41.96590013975991,-87.69363849350002,2811,0.08542943410217799
Milwaukee Ave & Fullerton Ave,41.924690100434766,-87.70059497825605,2791,0.08482161173218739
Southport Ave & Clark St,41.95708099999999,-87.66419899999987,2775,0.0843353538361949
Sangamon St & Adams St,41.879090000000026,-87.65127999999935,2772,0.08424418048069632
Carpenter St & Fulton St,41.88667999999977,-87.65314999999933,2756,0.08375792258470384
Talman Ave & Addison St,41.94663583060007,-87.69461475799976,2750,0.08357557587370666
Leavitt St & Lawrence Ave,41.96888500000007,-87.6840010000003,2730,0.08296775350371607
Leavitt St & Division St,41.90299699999993,-87.68382500000004,2729,0.08293736238521654
Lincoln Ave & Roscoe St,41.943350247017094,-87.67066776752472,2724,0.0827854067927189
Morgan St & 31st St,41.837799999999945,-87.65114000000082,2707,0.08226875777822688
Milwaukee Ave & Rockwell St,41.920330000000355,-87.69309000000045,2695,0.08190406435623253
Lincoln Ave & Montana St,41.926569999999785,-87.65060000000054,2659,0.08080998409024946
Griffin Museum of Science and Industry,41.79172820952981,-87.58394500899942,2654,0.08065802849775182
Damen Ave & Wabansia Ave,41.91225680981187,-87.67724199590951,2641,0.08026294395725793
Dearborn St & Adams St 1,41.879356358699944,-87.62979103629972,2601,0.07904729921727674
May St & Hubbard St,41.890079999999934,-87.65596999999981,2569,0.0780747834252918
Wilton Ave & Diversey Pkwy*,41.93241800000019,-87.65270500000032,2551,0.07752774329230025
California Ave & Division St,41.90302899999986,-87.6974740000002,2540,0.07719344098880543
Sheridan Rd & Columbia Ave,42.00458299999993,-87.66140599999969,2533,0.07698070315930873
Pine Grove Ave & Wellington Ave,41.93650999999973,-87.64119000000002,2527,0.07679835644831155
Calumet Ave & 33rd St,41.83472158142459,-87.617969648572,2518,0.07652483638181577
Canal St & Harrison St,41.87425500000011,-87.63957300000028,2517,0.07649444526331624
California Ave & Altgeld St,41.92669000000009,-87.69766800000035,2486,0.07555232058983083
California Ave & North Ave,41.91004400000015,-87.69716699999955,2482,0.0754307561158327
California Ave & Montrose Ave,41.961068000000125,-87.69543900000006,2481,0.07540036499733319
Clinton St & 18th St,41.857949999999924,-87.64082600000006,2457,0.07467097815334446
Wood St & Webster Ave,41.92105672992746,-87.67279744148254,2446,0.07433667584984964
Rhodes Ave & 32nd St,41.836208000000184,-87.61353300000037,2441,0.074184720257352
Washtenaw Ave & Lawrence Ave,41.968729699999926,-87.6962602999997,2440,0.07415432913885246
Shields Ave & 31st St,41.83846400000016,-87.63540600000016,2428,0.0737896357168581
Rush St & Illinois St,41.89086999999971,-87.62584000000037,2394,0.0727563376878741
Winchester Ave & Elston Ave,41.92409085038001,-87.67646007469982,2386,0.07251320873987786
Wabash Ave & Jackson Blvd,41.8780100000002,-87.62599000000036,2365,0.07187499525138773
Western Ave & Roscoe St,41.94303399999991,-87.68728800000002,2322,0.07056817715590795
Milwaukee Ave & Armitage Ave,41.91771,-87.68864000000022,2305,0.07005152814141595
St. Clair St & Erie St 1,41.894399999999955,-87.62286000000014,2304,0.07002113702291643
Clark St & Schreiber Ave,41.99924500000017,-87.67124900000003,2272,0.06904862123093147
Halsted St & Melrose St,41.94111999999989,-87.64906999999972,2269,0.06895744787543288
Campbell Ave & Augusta Blvd,41.89957799999999,-87.68949699999972,2231,0.06780258537245075
Racine Ave & 15th St,41.861267000000154,-87.65662499999995,2205,0.06701241629146298
Greenview Ave & Jarvis Ave,42.015962000000016,-87.6685700000005,2204,0.06698202517296345
Sheffield Ave & Addison St,41.94701699999946,-87.65441800000005,2194,0.06667811398796816
Central Park Ave & Elbridge Ave,41.93533728262992,-87.71688929350024,2185,0.0664045939214724
May St & Cullerton St,41.85513600000003,-87.65412700000027,2179,0.0662222472104752
Lincoln Ave & Winona St,41.974911296769925,-87.69250255939956,2139,0.06500660247049403
Cannon Dr & Fullerton Ave,41.92675598750038,-87.63442878479937,2133,0.06482425575949684
Damen Ave & Cullerton St,41.854966518754026,-87.67569959163664,2131,0.06476347352249778
Clark St & Elmdale Ave,41.9908604490383,-87.6697236321464,2131,0.06476347352249778
St. Louis Ave & Fullerton Ave,41.924815596811925,-87.71449506282805,2131,0.06476347352249778
Avers Ave & Belmont Ave,41.93940800000003,-87.72357400000003,2107,0.06403408667850907
California Ave & Fletcher St,41.93842879147997,-87.69800775600014,2103,0.06391252220451095
Avondale Ave & Irving Park Rd,41.953392999999856,-87.73200200000024,2100,0.06382134884901236
Francisco Ave & Foster Ave,41.97563272520999,-87.7014194389,2084,0.06333509095301988
Sheridan Rd & Berwyn Ave,41.978279999999835,-87.65529000000029,2047,0.062210619568537295
Dorchester Ave & 53rd St,41.79942999999978,-87.5922700000001,2040,0.06199788173904059
California Ave & Byron St,41.952162193259994,-87.69805111299982,2030,0.06169397055404528
The Salt Shed,41.90688999999999,-87.65978000000055,2025,0.06154201496154763
Halsted St & 35th St,41.83066101599809,-87.64717196728289,2019,0.06135966825055046
Damen Ave & Grand Ave,41.89239445296296,-87.67688512802124,2016,0.06126849489505187
Elston Ave & Wabansia Ave,41.91291900000013,-87.66416899999977,2004,0.06090380147305752
Malden St & Wilson Ave,41.965260000000164,-87.66274999999992,2001,0.06081262811755893
Chicago Ave & Washington St,42.03256200000015,-87.67910100000026,1990,0.06047832581406409
Western Ave & Fillmore St,41.868563000000016,-87.68623400000023,1985,0.06032637022156644
Ogden Ave & Congress Pkwy,41.875009999999925,-87.67328000000022,1974,0.05999206791807162
Halsted St & Lake St,41.88576000000001,-87.64710999999998,1957,0.05947541890357962
Milwaukee Ave & Wabansia Ave,41.91261599999991,-87.68146899999982,1957,0.05947541890357962
W Armitage Ave & N Sheffield Ave,41.917804999999944,-87.65344899999991,1946,0.059141116600084795
Dearborn St & Adams St 2,41.87962999999986,-87.62937000000011,1935,0.05880681429658996
Troy St & Elston Ave,41.945243568479874,-87.7066499009001,1925,0.058502903111594666
Damen Ave & St Paul Ave,41.91301000000015,-87.67778000000007,1924,0.05847251199309514
Laflin St & Cullerton St,41.85491457576583,-87.66355991363525,1921,0.05838133863759655
Ashland Ave & Belle Plaine Ave,41.95581270767723,-87.66912949311018,1917,0.058259774163598434
Leavitt St & Addison St,41.946654999999886,-87.68335899999988,1913,0.05813820968960031
State St & 19th St,41.85659400000016,-87.62754199999968,1910,0.05804703633410172
Green St & Randolph St,41.88360165727502,-87.64862671494483,1907,0.05795586297860313
McCormick Place,41.851375172900035,-87.61883464890039,1893,0.057530387319609716
Richmond St & Diversey Ave,41.931901968859805,-87.70119513009986,1890,0.05743921396411113
Harper Ave & 59th St,41.78794281287016,-87.58831517020006,1880,0.057135302779115826
Wabash Ave & Cermak Rd,41.85261899999986,-87.62648800000055,1877,0.05704412942361724
Paulina St & Cortland St,41.91626000000002,-87.6701900000002,1864,0.056649044883123355
Oakley Ave & Irving Park Rd,41.95434085218996,-87.68607962430023,1856,0.05640591593512712
Indiana Ave & 26th St,41.84568700000026,-87.6224809999997,1847,0.05613239586863135
Racine Ave & Webster Ave,41.92160170767007,-87.65849437047703,1832,0.055676529091138405
Albany Ave & Montrose Ave,41.96104099999999,-87.70586600000007,1820,0.05531183566914405
Cherry Ave & Blackhawk St,41.90722100000002,-87.65561800000012,1805,0.054855968891651105
N Carpenter St & W Lake St,41.88558600000012,-87.6531892999997,1804,0.05482557777315158
N Green St & W Lake St,41.88557900000017,-87.64848399999966,1804,0.05482557777315158
Clark St & Columbia Ave,42.004450629339864,-87.67240240469988,1787,0.054308928758659565
Central Park Ave & Bloomingdale Ave,41.91416599999997,-87.71675500000019,1779,0.05406579981066333
Dearborn St & Washington St,41.88299000000001,-87.62930000000026,1753,0.05327563072967557
Fort Dearborn Dr & 31st St*,41.83867628853784,-87.60883197573139,1752,0.05324523961117603
State St & 35th St,41.831036314015925,-87.62679755687714,1751,0.05321484849267649
Claremont Ave & Hirsch St,41.90778099999992,-87.68585399999976,1748,0.0531236751371779
Monticello Ave & Irving Park Rd,41.954004838760014,-87.71912817970004,1740,0.05288054618918167
Clark St & Fletcher St,41.93894,-87.65031000000006,1738,0.05281976395218261
Sheridan Rd & Greenleaf Ave,42.01058656283999,-87.66241209480005,1720,0.05227272381919108
Kenwood Ave & 57th St,41.791549566433545,-87.59292102097878,1717,0.052181550463692494
Halsted St & 21st St,41.85377981072756,-87.6466029882431,1705,0.05181685704169814
Larrabee St & Clybourn Ave,41.90660000000006,-87.6432200000002,1682,0.05111786131620895
Damen Ave & Ohio St,41.89239445296288,-87.67688512802124,1681,0.05108747019770942
Winchester (Ravenswood) Ave & Balmoral Ave,41.979762000000086,-87.6775300000003,1680,0.051057079079209894
University Library (NU),42.05293899999989,-87.67344700000011,1671,0.05078355901271413
Kedzie Ave & Armitage Ave,41.91758999999989,-87.70684999999989,1647,0.05005417216872541
Halsted St & Archer Ave,41.847202999999915,-87.64679500000024,1638,0.04978065210222964
Michigan Ave & 11th St,41.86958999999992,-87.62396099999984,1618,0.049172829732239055
Sheffield Ave & Fletcher St,41.93901000000004,-87.65321000000026,1610,0.048929700784242816
Francisco Ave & Chicago Ave,41.89574499999989,-87.69865299999978,1599,0.04859539848074799
Smith Park,41.89204799999991,-87.68939699999976,1582,0.04807874946625598
Noble St & Potomac Ave,41.905422797578645,-87.6627248014525,1562,0.04747092709626539
Leavitt St & Augusta Blvd,41.899620000000084,-87.68193999999977,1559,0.0473797537407668
Paulina St & Howard St,42.01915899999993,-87.67357300000002,1553,0.04719740702976962
Hoyne Ave & Balmoral Ave,41.979851000000046,-87.68193199999989,1551,0.04713662479277056
Christiana Ave & Lawrence Ave,41.968354493630066,-87.71183066750008,1546,0.04698466920027291
Southport Ave & Grace St,41.95154999999986,-87.66403999999986,1544,0.04692388696327385
Sedgwick St & Chicago Ave,41.89676999999991,-87.63859999999978,1539,0.046771931370776204
Western Ave & Berteau Ave,41.95773999999991,-87.6882729999999,1533,0.046589584659779026
Lake Park Ave & 47th St,41.80944300000007,-87.59187499999993,1517,0.04610332676378655
Malcolm X College,41.87761800000014,-87.67389499999993,1486,0.04516120209030113
Campbell Ave & Fullerton Ave,41.924632471649886,-87.68930700630041,1455,0.04421907741681571
Blackstone Ave & 53rd St,41.799619999999905,-87.59013000000003,1431,0.043489690572827
Rockwell St & Fletcher St,41.9388195523811,-87.69298659591816,1430,0.04345929945432747
Seminary Ave & Belden Ave,41.92338999999995,-87.65598999999979,1424,0.04327695274333029
Wacker Dr & Washington St Corral,41.88315999999997,-87.63736000000026,1419,0.04312499715083264
Shields Ave & 28th Pl,41.842733000000045,-87.63549100000037,1417,0.04306421491383358
Kosciuszko Park,41.93058537138,-87.72377736349988,1416,0.043033823795334054
Western Ave & Lunt Ave,42.008594397200056,-87.69049223890022,1415,0.04300343267683452
Drake Ave & Addison St,41.94732600000005,-87.71758200000008,1409,0.04282108596583734
Southport Ave & Diversey Pkwy,41.93265999999983,-87.66346999999973,1408,0.042790694847337815
Greenwood Ave & 47th St,41.809835000000014,-87.59938300000024,1402,0.04260834813634063
Damen Ave & Madison St,41.88136999999988,-87.67493000000005,1385,0.04209169912184863
Spaulding Ave & Division St,41.90270659437991,-87.70921957099974,1374,0.041757396818353804
Kedzie Ave & Leland Ave,41.96668636204988,-87.70805198060025,1374,0.041757396818353804
Broadway & Cuyler Ave,41.95541699999999,-87.65149999999996,1368,0.041575050107356626
Ogden Ave & Roosevelt Rd,41.86650148316008,-87.68469707000003,1367,0.0415446589888571
Clark St & Washington St,41.88300999999981,-87.63100000000017,1333,0.04051136095987309
Western Ave & Grace St,41.950357285936626,-87.68810805085619,1329,0.040389796485874964
Franklin St & Madison St,41.881389999999946,-87.63541999999993,1323,0.040207449774877786
Emerald Ave & 28th St,41.84358000000002,-87.64536800000006,1323,0.040207449774877786
Archer Ave & Wentworth Ave,41.85468679999999,-87.63085309999987,1322,0.04017705865637826
Franklin St & Adams St Corral,41.879419999999946,-87.63557999999976,1310,0.039812365234383904
Manor Ave & Leland Ave,41.96587499999995,-87.70082499999992,1309,0.039781974115884376
Kedzie Ave & George St,41.93388600000002,-87.70726199999993,1299,0.039478062930889075
Milwaukee Ave & Ainslie St,41.968609999999934,-87.76108000000016,1298,0.03944767181238955
Wentworth Ave & 33rd St,41.83452988563008,-87.63182298139999,1286,0.03908297839039519
Western Ave & Congress Pkwy,41.87474885079002,-87.68644527569997,1280,0.03890063167939801
Troy St & North Ave,41.909769301690105,-87.7052804870996,1265,0.03844476490190507
Spaulding Ave & Milwaukee Ave,41.93088999999979,-87.71071999999995,1260,0.03829280930940742
Wentworth Ave & 35th St,41.83077699999993,-87.63250400000001,1260,0.03829280930940742
Sheffield/Newport Corral,41.94461319999998,-87.65420179999983,1245,0.037836942531914476
Wood St & Cortland St,41.91589000000011,-87.67281,1237,0.03759381358391824
Western Ave & Granville Ave,41.99416136902004,-87.68943828199993,1231,0.03741146687292106
Inner Lake Shore Dr & Aldine Ave,41.94232000000014,-87.63989000000115,1208,0.036712471147431876
Sawyer Ave & Irving Park Rd,41.953599999999945,-87.7093100000001,1196,0.03634777772543752
Elston Ave & George St,41.93400300000007,-87.69082300000025,1194,0.03628699548843846
N Southport Ave & W Newport Ave,41.94401883606553,-87.66397502634652,1176,0.035739955355446926
Glenwood Ave & Touhy Ave,42.01270099999998,-87.66605800000005,1160,0.03525369745945445
Wells St & Ohio St,41.892810000000225,-87.63420999999892,1151,0.03498017739295868
Indiana Ave & 31st St,41.83884200000005,-87.62185699999996,1148,0.03488900403746009
California Ave & Granville Ave,41.99418030000006,-87.6995595999999,1125,0.03419000831197091
Western Ave & Wabansia Ave,41.912080000000046,-87.68751999999989,1110,0.033734141534477964
Sheffield Ave & Armitage Ave Public Rack,41.91780499999985,-87.65344900000011,1108,0.0336733592974789
Oakley Ave & Lyndale St,41.92261000000003,-87.68513000000004,1105,0.033582185941980314
Clark St & Jarvis Ave,42.01596299999995,-87.67500499999989,1089,0.033095928045987835
Damen Ave & Evergreen Ave,41.906049999999894,-87.67757999999974,1089,0.033095928045987835
Morgan St & Hubbard St,41.89012000000001,-87.65250999999991,1087,0.03303514580898878
Sacramento Ave & Linden Pl,41.925750000000086,-87.70257999999991,1044,0.03172832771350901
Wentworth Ave & 24th St,41.85008369347586,-87.6321405172348,1042,0.03166754547650994
Waveland/Racine Corral,41.948821399999936,-87.65928229999969,1031,0.03133324317301512
Eastlake Ter & Howard St,42.01920250193231,-87.66430288553238,1028,0.03124206981751653
Lake Park Ave & 35th St,41.83127423549006,-87.60879919460021,1014,0.03081659415852311
St. Louis Ave & Balmoral Ave,41.98039423474992,-87.71611496150011,1013,0.030786203040023583
Sheffield Ave & School St,41.942359999999866,-87.65426999999941,1000,0.0303911184995297
Warren Park West,42.00178500000005,-87.68882900000008,990,0.0300872073145344
Racine Ave & 13th St,41.86505399999995,-87.65695899999993,989,0.03005681619603487
Prairie Ave & Garfield Blvd,41.794853000000046,-87.61869099999984,961,0.02920586487804804
Francisco Ave & Montrose Ave,41.96105167601349,-87.70091838175688,957,0.029084300404049922
Western Ave & Monroe St,41.881425355368165,-87.68663156883534,940,0.028567651389557913
Keystone Ave & Fullerton Ave,41.924589999999945,-87.72784999999985,932,0.028324522441561677
Evanston Civic Center,42.05704400000001,-87.68655399999992,928,0.02820295796756356
Paulina St & Adams St,41.878619999999984,-87.66912999999995,922,0.02802061125656638
Drake Ave & Montrose Ave,41.96115407568993,-87.7165690733,916,0.027838264545569202
Leavitt St & Hirsch St,41.90689000000011,-87.68232999999982,914,0.027777482308570144
N Paulina St & Lincoln Ave,41.943838000000014,-87.67146900000014,905,0.027503962242074378
Hampden Ct & Diversey Ave,41.932559299999824,-87.64238469999982,899,0.027321615531077197
Rockwell St & Division St,41.90274999999993,-87.69201999999989,894,0.02716965993857955
Western Ave & Lyndale St,41.92259999999994,-87.68772000000014,889,0.0270177043460819
Western Ave & Howard St,42.01890099999999,-87.69004800000012,887,0.02695692210908284
Eddy/Seminary Corral,41.9461279,-87.65667210000007,876,0.026622619805588017
McCormick Blvd & Devon Ave,41.99719999999991,-87.71104999999993,851,0.02586284184309977
Marshfield Ave & Diversey Pkwy,41.93203999999995,-87.66970000000019,850,0.02583245072460024
Monticello Ave & Lawrence Ave,41.96841827094467,-87.71870974148854,846,0.02571088625060212
Western Ave & 21st St,41.85410899999998,-87.685838,846,0.02571088625060212
Francisco Ave & Bloomingdale Ave,41.91395988675491,-87.69939637615892,839,0.025498148421105416
Dorchester Ave & 49th St,41.80577199999996,-87.59246399999998,831,0.02525501947310918
MLK Jr Dr & Pershing Rd,41.82459999999994,-87.6167800000001,828,0.02516384611761059
Western Ave & Gunnison St,41.96965988429754,-87.68952868842973,828,0.02516384611761059
Addison/Racine Corral,41.94706829999996,-87.65935349999984,825,0.025072672762112
Clark/Newport Corral,41.944941099999916,-87.65461100000012,825,0.025072672762112
Wells St & 19th St,41.85680200000001,-87.63387900000029,815,0.024768761577116702
Paulina St & Lincoln Ave Public Rack,41.94383799999984,-87.67146900000043,809,0.024586414866119528
Sacramento Ave & Lyndale St,41.92234999999994,-87.70240999999996,809,0.024586414866119528
Wallace St & 35th St,41.830707051440825,-87.64125533401966,807,0.02452563262912047
Granville Ave & Clark St,41.99439999999998,-87.66983000000003,805,0.024464850392121408
Southport Ave & Newport Ave Public Rack,41.94401899999997,-87.66397499999985,795,0.024160939207126107
Clinton St & Polk St,41.87146651779002,-87.64094913269996,791,0.02403937473312799
LaSalle St & Jackson Blvd Corral,41.87816000000008,-87.63204000000017,786,0.023887419140630344
Leavitt St/North Ave,41.91007700000019,-87.68230599999988,785,0.02385702802213081
Keystone Ave & Montrose Ave,41.96110801623002,-87.72897010119999,782,0.023765854666632225
South Shore Dr & 71st St,41.76640945670004,-87.56568757189982,779,0.023674681311133636
Karlov Ave & Armitage Ave,41.91748000000003,-87.72895200000005,771,0.023431552363137396
Elmwood Ave & Austin St,42.02578400000005,-87.68410699999984,759,0.02306685894114304
Lincoln Ave & Balmoral Ave,41.97946099999995,-87.69301300000002,750,0.022793338874647275
Bernard St & Elston Ave,41.94992300000004,-87.7139490000001,741,0.022519818808151508
Rockwell Ave & Logan Blvd,41.92810999999993,-87.69268000000007,740,0.022489427689651977
Normal Ave & Archer Ave,41.849526999999995,-87.640591,740,0.022489427689651977
California Ave & 21st St,41.853795793473324,-87.69582286477088,737,0.022398254334153385
Calumet Ave & 35th St,41.83137900000007,-87.61803399999997,727,0.02209434314915809
Kedzie Ave & Foster Ave,41.97567199999996,-87.70926099999998,724,0.0220031697936595
Racine/Eddy Corral,41.946340399999926,-87.65910240000015,715,0.021729649727163736
Central St Metra,42.06359799999999,-87.69873000000004,699,0.021243391831171257
Clark St & Touhy Ave,42.012560115410004,-87.67436711519994,695,0.02112182735717314
Central Park Ave & North Ave,41.909656875630034,-87.7166319516,683,0.020757133935178782
Wells St & Randolph St Corral,41.88438000000002,-87.63395999999996,680,0.020665960579680197
Halsted St & Court Pl,41.88370000000006,-87.64721999999998,679,0.020635569461180666
Cottage Grove Ave & 63rd St,41.780530940708836,-87.6059702038765,655,0.019906182617191952
Fort Dearborn Dr & 31st St,41.83855600000002,-87.60821800000005,649,0.019723835906194774
Central St & Girard Ave,42.064312999999956,-87.68615200000015,648,0.019693444787695243
Ridge Blvd & Touhy Ave,42.01213227741999,-87.68291264430002,646,0.019632662550696185
Museum Campus Metra Station,41.86935000000038,-87.62178000000058,642,0.019511098076698066
St Louis Ave & Foster Ave,41.97598370000005,-87.71598439999993,642,0.019511098076698066
Kedzie Ave & Bryn Mawr Ave,41.98222980691797,-87.7088865869814,640,0.019450315839699004
2112 W Peterson Ave,41.99117800000007,-87.68359299999997,632,0.01920718689170277
Elston Ave & Henderson St,41.941515171812625,-87.70099227555183,623,0.018933666825207
N Damen Ave & W Chicago Ave,41.895808999999964,-87.67851899999988,614,0.018660146758711235
Bosworth Ave & Howard St,42.019537,-87.66956300000001,609,0.018508191166213585
Cottage Grove Ave & 51st St,41.803038,-87.60661499999998,604,0.018356235573715938
Loomis St & Archer Ave,41.841632539650035,-87.65743495330003,604,0.018356235573715938
N Shore Channel Trail & Argyle St,41.9721963839611,-87.70278100607548,600,0.018234671099717818
Woodlawn Ave & Lake Park Ave,41.81409271047998,-87.5970051478999,599,0.018204279981218287
Leavitt St & Archer Ave,41.82879201994,-87.68060445939979,596,0.018113106625719702
Marshfield Ave & Wabansia Ave,41.91217999999999,-87.66887999999994,595,0.01808271550722017
Albany Ave & Belmont Ave,41.93964586403508,-87.70526192763155,580,0.017626848729727224
Warren Park East,42.00454962194,-87.68066614510002,579,0.017596457611227693
Shore Dr & 53rd St,41.799450000000114,-87.58237000000005,578,0.017566066492728166
Burling St & Armitage Ave,41.918079999999804,-87.64727999999933,574,0.017444502018730046
Lincoln Ave & Peterson Ave,41.990267000000024,-87.70856999999991,572,0.017383719781730988
Wood St & 35th St,41.830104654160046,-87.67029830889997,563,0.01711019971523522
Ashland Ave & Archer Ave,41.83920868403003,-87.66560985889996,559,0.0169886352412371
Streeter Dr/Grand Ave,41.89240099999968,-87.61238799999941,554,0.01683667964873945
Knox Ave & Montrose Ave,41.960630999999964,-87.74535899999994,554,0.01683667964873945
Campbell Ave & Irving Park Rd,41.95362864429532,-87.69078506040265,549,0.016684724056241804
Halsted St & 37th St,41.82705900000003,-87.64572000000007,544,0.016532768463744154
Troy St & Grace St,41.95024306745568,-87.70643794319533,541,0.016441595108245565
Halsted St & North Branch St,41.899527730530394,-87.64880871280035,533,0.01619846616024933
Lock St & 31st St,41.837961999881735,-87.65904890294755,532,0.0161680750417498
Kilbourn Ave & Irving Park Rd,41.95373299999999,-87.7405689999999,530,0.01610729280475074
Racine Ave & 35th St,41.830688564721,-87.65621066093445,529,0.01607690168625121
Grace/Sheffield Corral,41.95115859999997,-87.65461150000007,527,0.01601611944925215
Sacramento Blvd & Addison St,41.946090000000005,-87.70298561607146,526,0.01598572833075262
Budlong Woods Library,41.98366470885998,-87.6964225610999,522,0.015864163856754505
Dodge Ave & Main St,42.03463185161586,-87.69918769598006,521,0.01583377273825497
Kedzie Ave & Chicago Ave,41.89546530305003,-87.70612788370002,519,0.015772990501255912
Pulaski Rd & Eddy St,41.94626400000003,-87.73102300000006,519,0.015772990501255912
Dodge Ave & Church St,42.04830799999997,-87.698224,519,0.015772990501255912
Sheffield/Cornelia Corral,41.9452875,-87.65422249999999,516,0.015681817145757324
Cottage Grove Ave & Oakwood Blvd,41.82298499999992,-87.60709999999993,510,0.015499470434760148
Michigan Ave & 9th St,41.87093999999997,-87.62439000000035,508,0.015438688197761086
Western Ave & 24th St,41.84846999999994,-87.685109,494,0.01501321253876767
Kenneth Ave & Lawrence Ave,41.967916469841306,-87.73998234761905,491,0.014922039183269082
DuSable Museum,41.79156801057999,-87.60785217740003,482,0.014648519116773314
Sawyer Ave & Fullerton Ave,41.92447999999994,-87.70919999999997,479,0.014557345761274725
