end_station_name,end_lat,end_lng,stops,percent_of_stops
California Ave & North Ave,41.91004400000015,-87.69716699999952,1682,0.09386045483816605
Halsted St & 18th St,41.857505680316926,-87.64599144458771,1682,0.09386045483816605
Damen Ave & Lake St,41.88496590000017,-87.67683540000036,1680,0.09374884906546906
LaSalle St & Washington St,41.88301623238718,-87.63227200874216,1673,0.09335822886102961
University Ave & 59th St,41.78787799999998,-87.59890599999949,1671,0.09324662308833262
Damen Ave & Melrose Ave,41.94060000000012,-87.67850000000065,1670,0.09319082020198412
Throop St & Taylor St,41.86896799999995,-87.65914099999934,1666,0.09296760865659015
Orleans St & Elm St,41.90292400000034,-87.6377149999997,1661,0.09268859422484768
Hudson Ave & Armitage Ave,41.9181800000002,-87.63999999999965,1659,0.0925769884521507
Lincoln Ave & Dickens Ave,41.92012,-87.64160000000092,1654,0.09229797402040824
Franklin St & Washington St,41.883180000000024,-87.63511000000082,1623,0.09056808454360493
Kimball Ave & Belmont Ave,41.93939395344297,-87.71206766366959,1618,0.09028907011186246
Leavitt St & Division St,41.90299699999997,-87.68382500000003,1616,0.09017746433916547
Sedgwick St & Schiller St,41.90762600000014,-87.63856600000061,1603,0.08945202681663507
Clinton St & Tilden St,41.87588500000029,-87.64079499999951,1600,0.08928461815758958
Logan Blvd & Elston Ave,41.929465008167604,-87.68415800529576,1594,0.08894980083949863
Streeter Dr/Grand Ave,41.89240099999968,-87.6123879999994,1582,0.0882801662033167
Sheridan Rd & Loyola Ave,42.00104377979003,-87.66119824329996,1570,0.08761053156713478
California Ave & Fletcher St,41.93842879147997,-87.69800775600014,1493,0.08331370931830079
Noble St & Ohio St,41.892420000000094,-87.6620600000003,1482,0.08269987756846735
Albany Ave & Bloomingdale Ave,41.91402671272993,-87.70512646200011,1481,0.08264407468211886
Campbell Ave & North Ave,41.910535000000046,-87.68955599999933,1480,0.08258827179577036
Kedzie Ave & Palmer Ct,41.92152500000016,-87.7073220000001,1469,0.08197444004593694
Greenview Ave & Diversey Pkwy,41.932592213230784,-87.6658459580064,1467,0.08186283427323995
St. Clair St & Erie St 2,41.8944499999998,-87.62268000000036,1459,0.081416411182452
Stave St & Armitage Ave,41.917741000000035,-87.69139200000033,1456,0.08124900252340651
Artesian Ave & Hubbard St,41.88950000000017,-87.68825700000063,1455,0.08119319963705803
Loomis St & Jackson Blvd,41.87794500000015,-87.66200699999972,1445,0.08063517077357309
Ellis Ave & 53rd St,41.79933626261015,-87.60095811449965,1437,0.08018874768278514
Lincoln Ave & Montana St,41.926569999999785,-87.65060000000052,1424,0.07946331016025474
Larrabee St & Menomonee St,41.9146800000003,-87.64332000000037,1421,0.07929590150120924
Racine Ave & Washington Blvd,41.883073000000394,-87.6569519999997,1411,0.0787378726377243
Clybourn Ave & Division St,41.904612999999785,-87.64055199999962,1402,0.07823564666058787
Morgan St & Lake St,41.88549170626966,-87.65228927135468,1384,0.077231194706315
Racine Ave & Randolph St,41.884081224846845,-87.65692072930267,1381,0.0770637860472695
Broadway & Roscoe Ave,41.94359999999973,-87.64531999999998,1379,0.07695218027457253
The Salt Shed,41.906889999999976,-87.65978000000058,1365,0.07617093986569361
Central Park Ave & Elbridge Ave,41.93533728262992,-87.71688929350023,1361,0.07594772832029964
Wood St & Hubbard St,41.8897149999999,-87.67196600000072,1359,0.07583612254760265
Damen Ave & Sunnyside Ave,41.96325000000021,-87.67925799999972,1344,0.07499907925237526
Damen Ave & Wabansia Ave,41.912256809811865,-87.67724199590953,1344,0.07499907925237526
Blackstone Ave & Hyde Park Blvd,41.80256200000031,-87.59036799999976,1343,0.07494327636602675
Halsted St & Roosevelt Rd,41.86732399999987,-87.64862500000075,1342,0.07488747347967827
Lincoln Ave & Addison St,41.94617600000016,-87.67330799999984,1340,0.07477586770698127
Richmond St & Diversey Ave,41.9319019688598,-87.7011951300998,1326,0.07399462729810237
Harper Ave & 55th St,41.79530000000016,-87.58832999999937,1320,0.0736598099800114
Chicago Ave & Washington St,42.032562000000176,-87.67910100000044,1309,0.07304597823017799
Clark St & Lunt Ave,42.00901118058071,-87.67411172389984,1293,0.07215313204860209
Ravenswood Ave & Berteau Ave,41.95792100000012,-87.6735669999998,1290,0.0719857233895566
Green St & Chicago Ave,41.89386254784255,-87.65045029643568,1284,0.07165090607146564
Wells St & Madison St,41.88198980326438,-87.63417978938055,1273,0.07103707432163221
Damen Ave & Grand Ave,41.89239445296296,-87.67688512802124,1263,0.07047904545814727
Damen Ave & Clybourn Ave,41.93203401182318,-87.67812700601532,1259,0.07025583391275331
Drexel Ave & 60th St,41.785861000000175,-87.60455299999981,1255,0.07003262236735933
Damen Ave & Madison St,41.881369999999876,-87.67493000000002,1252,0.06986521370831385
Peterson/Ridge Metra,41.991799999999834,-87.67489000000003,1251,0.06980941082196535
Archer Ave & Wentworth Ave,41.854686799999946,-87.63085309999983,1250,0.06975360793561686
Wolcott Ave & Polk St,41.87126200000027,-87.67368800000057,1239,0.06913977618578343
Avers Ave & Belmont Ave,41.939407999999965,-87.72357400000013,1237,0.06902817041308644
Milwaukee Ave & Armitage Ave,41.91770999999995,-87.6886400000002,1236,0.06897236752673795
Larrabee St & Kingsbury St 1,41.89776630169364,-87.64288410398724,1236,0.06897236752673795
Emerald Ave & 31st St,41.838197996776074,-87.64514299057578,1234,0.06886076175404097
Lake Park Ave & 35th St,41.83127423549007,-87.60879919460018,1231,0.06869335309499548
Lincoln Ave & Waveland Ave,41.94879699999985,-87.67527800000009,1230,0.06863755020864698
Sheffield/Newport Corral,41.944613199999985,-87.65420179999994,1220,0.06807952134516206
Morgan St & 31st St,41.837799999999966,-87.65114000000068,1216,0.06785630979976807
Paulina St & Montrose Ave,41.96150699999999,-87.67138699999987,1213,0.06768890114072261
Halsted St & Lake St,41.88576000000003,-87.64711000000001,1209,0.06746568959532863
Leavitt St & Addison St,41.94665499999991,-87.68335899999987,1208,0.06740988670898014
California Ave & Montrose Ave,41.961068000000054,-87.69543899999972,1205,0.06724247804993466
Broadway & Sunnyside Ave,41.96341899999981,-87.6560689999994,1204,0.06718667516358616
Inner Lake Shore Dr & Aldine Ave,41.94232000000014,-87.63989000000115,1197,0.0667960549591467
Wentworth Ave & 24th St,41.85008369347585,-87.6321405172348,1190,0.06640543475470725
University Library (NU),42.05293899999995,-87.67344699999997,1187,0.06623802609566178
St. Clair St & Erie St 1,41.89439999999996,-87.62286000000016,1186,0.06618222320931327
Morgan Ave & 14th Pl,41.86237800000006,-87.65106200000004,1183,0.0660148145502678
Damen Ave & Cullerton St,41.85496651875402,-87.67569959163664,1183,0.0660148145502678
State St & 33rd St,41.83473400000001,-87.62581299999964,1182,0.0659590116639193
Racine Ave & Congress Pkwy,41.87464000000037,-87.65703000000016,1176,0.06562419434582833
Glenwood Ave & Morse Ave,42.00797192287019,-87.66550239439982,1172,0.06540098280043437
Wabash Ave & Jackson Blvd,41.878010000000195,-87.62599000000036,1171,0.06534517991408587
State St & 19th St,41.85659400000017,-87.62754200000005,1164,0.06495455970964642
Halsted St & 35th St,41.83066101599809,-87.64717196728294,1159,0.06467554527790395
Greenview Ave & Jarvis Ave,42.015962000000115,-87.66857000000051,1155,0.06445233373250998
Central Park Ave & Bloomingdale Ave,41.9141659999999,-87.71675500000022,1153,0.064340727959813
St. Louis Ave & Fullerton Ave,41.92481559681204,-87.71449506282805,1146,0.06395010775537353
Ashland Ave & Belle Plaine Ave,41.955812707677254,-87.6691294931104,1131,0.06311306446014614
Campbell Ave & Augusta Blvd,41.899577999999956,-87.68949699999973,1125,0.06277824714205518
Troy St & North Ave,41.90976930168999,-87.7052804870995,1122,0.06261083848300969
Southport Ave & Clark St,41.95708100000003,-87.6641989999998,1119,0.06244342982396422
Leavitt St & Lawrence Ave,41.9688850000001,-87.68400100000026,1117,0.06233182405126723
Museum Campus Metra Station,41.86935000000038,-87.62178000000058,1114,0.06216441539222175
Wacker Dr & Randolph St,41.88453999999956,-87.63732000000036,1114,0.06216441539222175
Wells St & Washington St,41.883000000000024,-87.63395999999953,1112,0.06205280961952476
Wells St & 19th St,41.85680200000004,-87.63387900000032,1108,0.061829598074130784
Clark St & Schreiber Ave,41.999245000000165,-87.67124900000003,1105,0.06166218941508531
Clinton St & 18th St,41.85794999999986,-87.64082599999992,1097,0.06121576632429736
Halsted St & Archer Ave,41.84720299999989,-87.64679500000028,1095,0.061104160551600374
Wentworth Ave & 35th St,41.830776999999976,-87.63250399999993,1091,0.06088094900620639
Indiana Ave & 26th St,41.8456870000003,-87.62248099999961,1078,0.06015551148367598
Francisco Ave & Chicago Ave,41.895744999999884,-87.69865299999981,1071,0.05976489127923652
Laflin St & Cullerton St,41.85491457576586,-87.66355991363525,1066,0.059485876847494054
Green St & Randolph St,41.88360165727503,-87.64862671494483,1062,0.05926266530210009
Fort Dearborn Dr & 31st St,41.83855599999998,-87.60821799999997,1061,0.059206862415751585
Campbell Ave & Fullerton Ave,41.92463247164985,-87.68930700630051,1061,0.059206862415751585
Talman Ave & Addison St,41.946635830600144,-87.69461475799987,1057,0.05898365087035762
Pine Grove Ave & Wellington Ave,41.93650999999973,-87.64119000000005,1036,0.05781179025703925
Elston Ave & Wabansia Ave,41.9129190000001,-87.66416899999987,1028,0.057365367166251305
Eddy/Seminary Corral,41.94612790000003,-87.65667210000012,1023,0.05708635273450884
Damen Ave & Ohio St,41.89239445296285,-87.67688512802124,1020,0.056918944075463364
Clark St & Elmdale Ave,41.99086044903829,-87.6697236321464,1019,0.05686314118911487
California Ave & Altgeld St,41.926690000000086,-87.6976680000003,1018,0.05680733830276637
Racine Ave & Broadway,41.968235000000156,-87.65965480000058,1018,0.05680733830276637
Kosciuszko Park,41.930585371380054,-87.72377736349983,1013,0.056528323871023904
Michigan Ave & 11th St,41.86958999999992,-87.62396099999984,1010,0.05636091521197843
Western Ave & Roscoe St,41.94303399999991,-87.68728800000001,1009,0.05630511232562993
Wilton Ave & Diversey Pkwy*,41.93241800000019,-87.65270500000032,1005,0.05608190078023596
Hermitage Ave & Polk St,41.87151399999999,-87.66988600000035,1001,0.05585868923484198
63rd St Beach,41.780910964247944,-87.57632374763489,999,0.055747083462145
Racine Ave & 15th St,41.861267000000154,-87.65662499999989,998,0.055691280575796503
Campbell Ave & Montrose Ave,41.96152400000003,-87.69117700000032,991,0.055300660371357044
Damen Ave & St Paul Ave,41.91301000000016,-87.67777999999979,976,0.05446361707612964
Paulina St & Howard St,42.01915899999998,-87.67357300000002,973,0.054296208417084164
W Armitage Ave & N Sheffield Ave,41.9178049999998,-87.65344900000017,967,0.0539613910989932
California Ave & Byron St,41.952162193259966,-87.69805111299985,952,0.0531243478037658
Winchester Ave & Elston Ave,41.92409085037995,-87.67646007470002,951,0.053068544917417304
Dearborn St & Madison St,41.88206000000033,-87.62963999999938,939,0.05239891028123539
Spaulding Ave & Division St,41.90270659438001,-87.70921957099979,937,0.0522873045085384
Carpenter St & Fulton St,41.88667999999975,-87.6531499999992,936,0.0522315016221899
Wood St & Webster Ave,41.92105672992742,-87.67279744148254,935,0.052175698735841415
Racine Ave & Webster Ave,41.921601707670085,-87.65849437047699,932,0.05200829007679593
Lincoln Ave & Roscoe St,41.943350247017094,-87.67066776752472,932,0.05200829007679593
State St & 35th St,41.83103631401591,-87.62679755687714,930,0.05189668430409895
Harper Ave & 59th St,41.78794281287009,-87.58831517020006,925,0.051617669872356484
Waveland/Racine Corral,41.948821399999964,-87.65928229999969,922,0.051450261213311
Sangamon St & Adams St,41.87909000000007,-87.65127999999945,920,0.051338655440614014
Sheridan Rd & Columbia Ave,42.004582999999926,-87.66140599999964,917,0.05117124678156853
Canal St & Harrison St,41.874255000000026,-87.63957300000028,915,0.051059641008871545
Ashland Ave & 13th St,41.865234000000136,-87.66650700000072,910,0.050780626577129076
May St & Hubbard St,41.890079999999934,-87.65596999999981,906,0.050557415031735095
Kedzie Ave & Leland Ave,41.96668636204987,-87.70805198060025,897,0.05005518905459866
Ogden Ave & Congress Pkwy,41.87500999999994,-87.67328000000006,896,0.049999386168250164
Riverside Plaza & Adams St,41.87925999627838,-87.63879000292681,891,0.049720371736507694
N Green St & W Lake St,41.885579000000234,-87.64848399999958,887,0.04949716019111372
Shields Ave & 31st St,41.838464000000194,-87.63540600000029,882,0.04921814575937126
Rockwell St & Eastwood Ave,41.96590013975994,-87.69363849349989,873,0.048715919782234815
Hoyne Ave & Balmoral Ave,41.97985100000004,-87.68193199999985,870,0.048548511123189336
Halsted St & 21st St,41.85377981072748,-87.6466029882431,869,0.04849270823684084
Avondale Ave & Irving Park Rd,41.95339299999985,-87.73200200000025,863,0.048157890918749884
Wells St & Ohio St,41.892810000000225,-87.63420999999892,863,0.048157890918749884
Albany Ave & Montrose Ave,41.961040999999966,-87.70586600000011,861,0.04804628514605289
Claremont Ave & Hirsch St,41.907780999999915,-87.68585399999978,861,0.04804628514605289
Evanston Civic Center,42.05704400000004,-87.6865539999999,861,0.04804628514605289
Smith Park,41.89204799999994,-87.68939699999981,860,0.0479904822597044
Cottage Grove Ave & Oakwood Blvd,41.82298499999991,-87.60709999999993,860,0.0479904822597044
Larrabee St & Kingsbury St 2,41.89758000000026,-87.6428999999998,855,0.04771146782796193
Addison/Racine Corral,41.94706829999997,-87.65935349999987,844,0.04709763607812851
Paulina St & Cortland St,41.91625999999997,-87.67019000000028,841,0.04693022741908302
May St & Cullerton St,41.85513599999986,-87.65412700000032,840,0.04687442453273453
Troy St & Elston Ave,41.94524356847987,-87.70664990089999,837,0.046707015873689056
Dearborn St & Adams St 1,41.87935635869996,-87.62979103630005,827,0.04614898701020412
Western Ave & Congress Pkwy,41.874748850790105,-87.68644527569997,821,0.04581416969211315
Sheridan Rd & Greenleaf Ave,42.010586562839975,-87.66241209479999,800,0.04464230907879479
Lake Park Ave & 47th St,41.80944300000007,-87.59187499999992,796,0.04441909753340082
Kedzie Ave & Armitage Ave,41.917589999999905,-87.7068499999999,793,0.044251688874355335
Clark/Newport Corral,41.944941099999916,-87.65461100000007,789,0.04402847732896136
Wood St & Taylor St (Temp),41.86926521843869,-87.67373085021973,775,0.04324723692008245
Rockwell St & Fletcher St,41.938819552381055,-87.69298659591819,775,0.04324723692008245
Sheridan Rd & Berwyn Ave,41.97827999999983,-87.6552900000003,766,0.04274501094294601
Southport Ave & Diversey Pkwy,41.932659999999835,-87.66346999999972,758,0.042298587852158065
Malden St & Wilson Ave,41.96526000000015,-87.66274999999992,755,0.04213117919311258
Clark St & Columbia Ave,42.004450629339885,-87.67240240469985,754,0.04207537630676409
Christiana Ave & Lawrence Ave,41.96835449363004,-87.71183066750012,753,0.042019573420415596
Wentworth Ave & 33rd St,41.83452988563004,-87.63182298139996,742,0.04140574167058217
Washtenaw Ave & Lawrence Ave,41.968729699999905,-87.69626029999971,741,0.041349938784233674
Central St Metra,42.06359799999997,-87.69873000000005,733,0.040903515693445726
Larrabee St & Clybourn Ave,41.90660000000005,-87.64322000000014,731,0.04079190992074874
Canal St & Lake St,41.88596999999974,-87.6399900000004,727,0.04056869837535477
LaSalle St & Calhoun Pl ,41.882664000000204,-87.63253000000007,720,0.04017807817091531
Kedzie Ave & George St,41.933885999999966,-87.7072619999999,719,0.04012227528456682
Winchester (Ravenswood) Ave & Balmoral Ave,41.97976200000007,-87.67753000000035,717,0.04001066951186984
Sheffield Ave & School St,41.94235999999988,-87.6542699999994,711,0.03967585219377887
Dorchester Ave & 53rd St,41.79942999999978,-87.59227000000008,702,0.03917362621664243
Indiana Ave & 31st St,41.83884200000005,-87.62185699999996,698,0.038950414671248455
Sacramento Ave & Linden Pl,41.925750000000086,-87.70257999999991,697,0.03889461178489997
Leavitt St & Augusta Blvd,41.899620000000084,-87.68193999999986,697,0.03889461178489997
Elston Ave & George St,41.934003000000054,-87.6908230000002,694,0.03872720312585448
Oakley Ave & Irving Park Rd,41.95434085219001,-87.68607962430025,690,0.03850399158046051
Seminary Ave & Belden Ave,41.92338999999995,-87.6559899999998,673,0.037555342512536116
Clark St & Fletcher St,41.93894,-87.6503099999998,671,0.03744373673983913
Francisco Ave & Bloomingdale Ave,41.9139598867549,-87.69939637615897,671,0.03744373673983913
Calumet Ave & 33rd St,41.83472158142451,-87.61796964857203,669,0.03733213096714214
Monticello Ave & Irving Park Rd,41.95400483875999,-87.71912817970002,668,0.03727632808079365
South Shore Dr & 71st St,41.76640945670003,-87.56568757189979,658,0.036718299217308716
Blackstone Ave & 53rd St,41.7996199999999,-87.59013000000003,646,0.036048664581126794
Lincoln Ave & Winona St,41.97491129676992,-87.69250255939961,638,0.035602241490338846
Prairie Ave & Garfield Blvd,41.79485300000005,-87.61869099999987,622,0.03470939530876295
Halsted St & Melrose St,41.941119999999884,-87.64906999999972,620,0.03459778953606596
Woodlawn Ave & Lake Park Ave,41.81409271048,-87.5970051478999,613,0.03420716933162651
Morgan St & Hubbard St,41.89012000000001,-87.65250999999991,613,0.03420716933162651
Francisco Ave & Foster Ave,41.97563272521002,-87.70141943890006,613,0.03420716933162651
Central Park Ave & North Ave,41.90965687563004,-87.71663195160001,612,0.03415136644527802
Glenwood Ave & Touhy Ave,42.01270099999995,-87.66605800000005,610,0.03403976067258103
Oakley Ave & Lyndale St,41.92261000000001,-87.68513000000004,607,0.03387235201353555
Drake Ave & Addison St,41.94732600000006,-87.71758200000004,601,0.033537534695444585
Leavitt St & Hirsch St,41.9068900000001,-87.68232999999985,600,0.033481731809096096
Western Ave & Grace St,41.95035728593664,-87.6881080508562,598,0.033370126036399106
Milwaukee Ave & Ainslie St,41.968609999999934,-87.76108000000016,596,0.03325852026370212
Dearborn St & Adams St 2,41.879629999999864,-87.6293700000001,594,0.03314691449100513
Eastlake Ter & Howard St,42.01920250193229,-87.66430288553238,594,0.03314691449100513
Rhodes Ave & 32nd St,41.836208000000134,-87.6135330000001,592,0.03303530871830815
Western Ave & Wabansia Ave,41.91208000000005,-87.68751999999994,580,0.032365674082126226
Sawyer Ave & Irving Park Rd,41.95360000000001,-87.70930999999996,579,0.03230987119577773
Milwaukee Ave & Wabansia Ave,41.912616000000035,-87.68146900000006,579,0.03230987119577773
Racine/Eddy Corral,41.94634039999992,-87.6591024000002,578,0.032254068309429236
Dearborn St & Washington St,41.882990000000014,-87.62930000000026,577,0.03219826542308075
Malcolm X College,41.87761800000015,-87.67389499999992,574,0.03203085676403526
Sheffield Ave & Armitage Ave Public Rack,41.91780499999987,-87.65344900000001,568,0.0316960394459443
Wallace St & 35th St,41.830707051440825,-87.64125533401966,566,0.031584433673247314
Broadway & Cuyler Ave,41.95541699999996,-87.65149999999998,566,0.031584433673247314
Wood St & Cortland St,41.91589000000012,-87.67280999999998,554,0.030914799037065392
Halsted St & Court Pl,41.88370000000007,-87.64721999999998,550,0.03069158749167142
Southport Ave & Grace St,41.95154999999986,-87.66403999999986,545,0.030412573059928956
N Southport Ave & W Newport Ave,41.94401883606551,-87.66397502634645,532,0.02968713553739854
Western Ave & Granville Ave,41.99416136901999,-87.68943828199976,530,0.029575529764701552
Kedzie Ave & 48th Pl,41.80475812376844,-87.7042193687937,526,0.029352318219307574
Keystone Ave & Fullerton Ave,41.924589999999974,-87.72784999999982,525,0.029296515332959086
Manor Ave & Leland Ave,41.96587499999995,-87.70082499999992,523,0.029184909560262092
Sedgwick St & Chicago Ave,41.89676999999993,-87.63859999999983,523,0.029184909560262092
Francisco Ave & Montrose Ave,41.96105167601341,-87.70091838175665,523,0.029184909560262092
Shields Ave & 28th Pl,41.84273300000006,-87.63549100000039,520,0.029017500901216617
Drake Ave & Montrose Ave,41.961154075689954,-87.7165690733001,520,0.029017500901216617
Sheffield Ave & Fletcher St,41.939010000000046,-87.65321000000026,518,0.028905895128519626
Paulina St & Adams St,41.878620000000055,-87.66913000000017,511,0.028515274924080174
Noble St & Potomac Ave,41.90542279757865,-87.6627248014525,503,0.028068851833292222
Rockwell St & Division St,41.90274999999988,-87.69201999999979,500,0.027901443174246747
Greenwood Ave & 47th St,41.809835000000014,-87.59938300000024,500,0.027901443174246747
South Shore Dr & 67th St,41.77364300000002,-87.56751400000007,495,0.027622428742504278
Western Ave & Fillmore St,41.86856300000001,-87.68623400000028,493,0.027510822969807287
MLK Jr Dr & Pershing Rd,41.82459999999993,-87.61678000000012,492,0.0274550200834588
Elmwood Ave & Austin St,42.02578400000005,-87.68410699999984,488,0.02723180853806482
Clinton St & Polk St,41.87146651779003,-87.64094913269994,483,0.026952794106322352
Sheffield/Cornelia Corral,41.94528750000001,-87.65422249999999,481,0.02684118833362537
Leavitt St & Archer Ave,41.82879201994,-87.68060445939985,475,0.026506371015534408
Hampden Ct & Diversey Ave,41.93255929999982,-87.64238469999981,468,0.02611575081109495
Rockwell Ave & Logan Blvd,41.92810999999993,-87.69268000000007,462,0.025780933493003994
Cottage Grove Ave & 63rd St,41.78053094070881,-87.6059702038765,459,0.025613524833958512
Stony Island Ave & 63rd St,41.78050600000004,-87.58685299999993,458,0.025557721947610017
Emerald Ave & 28th St,41.843580000000024,-87.64536800000008,452,0.02522290462951906
Clark St & Jarvis Ave,42.015962999999935,-87.67500499999991,451,0.025167101743170564
Elston Ave & Henderson St,41.94151517181264,-87.70099227555178,450,0.025111298856822072
Kedzie Ave & Foster Ave,41.97567199999997,-87.70926099999998,446,0.024888087311428095
McCormick Blvd & Devon Ave,41.9971999999999,-87.7110499999999,440,0.024553269993337137
Western Ave & 24th St,41.84846999999994,-87.685109,439,0.024497467106988642
Central St & Girard Ave,42.064312999999956,-87.68615200000016,438,0.024441664220640147
Dorchester Ave & 63rd St,41.78040564569997,-87.5914159893,437,0.024385861334291655
Clark/Racine Corral,41.950436000000046,-87.65932120000001,436,0.02433005844794316
Spaulding Ave & Milwaukee Ave,41.93088999999981,-87.71071999999974,430,0.0239952411298522
Western Ave & 21st St,41.854108999999966,-87.685838,430,0.0239952411298522
Calumet Ave & 35th St,41.83137900000007,-87.61803399999995,429,0.023939438243503707
Kenwood Ave & 57th St,41.791549566433545,-87.59292102097875,428,0.023883635357155215
Racine Ave & 35th St,41.83068856472103,-87.65621066093445,427,0.02382783247080672
Prairie Ave & 43rd St,41.81665889301998,-87.61941246189991,423,0.023604620925412746
Loomis St & Archer Ave,41.84163253965005,-87.65743495330005,420,0.023437212266367264
Damen Ave & Evergreen Ave,41.90604999999987,-87.67757999999975,420,0.023437212266367264
Knox Ave & Montrose Ave,41.960630999999964,-87.74535899999985,419,0.023381409380018772
Valli Produce - Evanston Plaza,42.039741999999976,-87.69941300000004,416,0.023214000720973293
Clark St & Washington St,41.88300999999981,-87.63100000000018,416,0.023214000720973293
Western Ave & Monroe St,41.881425355368215,-87.68663156883552,415,0.023158197834624798
Bernard St & Elston Ave,41.94992300000004,-87.71394900000011,412,0.02299078917557932
Lincolnwood Dr & Central St,42.064854000000025,-87.71529699999998,404,0.022544366084791368
Marshfield Ave & Wabansia Ave,41.91218,-87.66887999999994,403,0.022488563198442876
Addison/Wilton Corral,41.947382700000055,-87.65317160000006,403,0.022488563198442876
Pulaski Rd & 51st St,41.800434000000045,-87.7247496,402,0.022432760312094385
Cherry Ave & Blackhawk St,41.90722100000002,-87.6556180000001,397,0.022153745880351915
Western Ave & Lyndale St,41.92259999999994,-87.68772000000033,392,0.02187473144860945
Addison/Sheffield SW Corral,41.946953900000025,-87.6544123000001,388,0.021651519903215476
Shore Dr & 53rd St,41.79945000000009,-87.58237000000005,388,0.021651519903215476
Dodge Ave & Church St,42.04830799999997,-87.698224,387,0.02159571701686698
Michigan Ave & 9th St,41.87093999999997,-87.62439000000035,384,0.021428308357821498
Cottage Grove Ave & 51st St,41.80303800000001,-87.60661499999999,373,0.02081447660798807
Franklin St & Adams St Corral,41.87942000000003,-87.63557999999992,372,0.02075867372163958
Burling St & Armitage Ave,41.91807999999981,-87.6472799999993,372,0.02075867372163958
Ridge Blvd & Touhy Ave,42.01213227742002,-87.68291264430012,371,0.020702870835291085
Sacramento Blvd & Addison St,41.946090000000005,-87.70298561607144,370,0.02064706794894259
Budlong Woods Library,41.983664708859976,-87.69642256109991,369,0.020591265062594098
Milwaukee Ave & Cuyler Ave,41.954467999999956,-87.74959399999995,365,0.020368053517200124
N Carpenter St & W Lake St,41.885586000000124,-87.6531892999997,365,0.020368053517200124
Warren Park West,42.001785000000034,-87.68882900000008,360,0.020089039085457654
Ridge Blvd & Howard St,42.019276,-87.68451999999994,358,0.01997743331276067
Warren Park East,42.00454962193999,-87.6806661451,358,0.01997743331276067
California Ave & 21st St,41.85379579347331,-87.69582286477088,356,0.019865827540063684
Marshfield Ave & Diversey Pkwy,41.93203999999996,-87.66970000000018,354,0.019754221767366693
Karlov Ave & Armitage Ave,41.91748000000003,-87.72895200000005,353,0.0196984188810182
Granville Ave & Clark St,41.99439999999997,-87.66983000000002,352,0.01964261599466971
Dorchester Ave & 49th St,41.80577199999998,-87.59246399999995,350,0.01953101022197272
Kedzie Ave & Bryn Mawr Ave,41.98222980691796,-87.7088865869814,349,0.019475207335624228
Keystone Ave & Montrose Ave,41.96110801622998,-87.72897010119986,347,0.01936360156292724
Campbell Ave & Irving Park Rd,41.953628644295364,-87.69078506040277,345,0.019251995790230254
Western Ave & Berteau Ave,41.95773999999993,-87.6882729999999,344,0.01919619290388176
Lakewood Ave & Addison St,41.94719999999994,-87.66085000000017,341,0.01902878424483628
Southport Ave & Newport Ave Public Rack,41.94401899999997,-87.66397499999985,340,0.018972981358487784
Portage Park,41.956070000000025,-87.76471999999998,340,0.018972981358487784
Kostner Ave & Wrightwood Ave,41.927956999999985,-87.73595199999997,336,0.018749769813093814
Albany Ave & Belmont Ave,41.93964586403509,-87.70526192763161,332,0.01852655826769984
Kedzie Ave & 57th St,41.78983000000001,-87.7031,328,0.018303346722305866
Sacramento Ave & Lyndale St,41.92234999999997,-87.70241000000001,326,0.01819174094960888
Big Marsh Park,41.685877055623294,-87.57382392883301,326,0.01819174094960888
Franklin St & Madison St,41.881389999999925,-87.63541999999995,325,0.018135938063260384
California Ave & Lake St,41.88445395656998,-87.69629813679994,324,0.01808013517691189
Kedzie Ave & Chicago Ave,41.89546530304997,-87.70612788370018,324,0.01808013517691189
Central Park Ave & Ogden Ave,41.854063503874436,-87.71511733531952,323,0.018024332290563397
Wacker Dr & Washington St Corral,41.883159999999975,-87.63736000000027,322,0.017968529404214905
Racine Ave & 13th St,41.86505399999997,-87.65695899999993,322,0.017968529404214905
MLK Jr Dr & 47th St,41.809850999999995,-87.61627899999993,317,0.017689514972472436
University Ave & 65th St,41.776940000000025,-87.59842000000002,315,0.01757790919977545
Ashland Ave & Archer Ave,41.839208684029984,-87.6656098589,312,0.01741050054072997
Monticello Ave & Lawrence Ave,41.96841827094466,-87.71870974148851,310,0.01729889476803298
St. Louis Ave & Balmoral Ave,41.98039423474992,-87.71611496150014,305,0.017019880336290514
Troy St & Grace St,41.95024306745568,-87.70643794319534,304,0.01696407744994202
Public Rack - Washtenaw Ave & Superior St,41.89473799999998,-87.695204,300,0.016740865904548048
Grace/Sheffield Corral,41.951158599999985,-87.6546115000001,298,0.01662926013185106
Halsted St & 37th St,41.82705900000004,-87.64572000000013,298,0.01662926013185106
Cottage Grove Ave & 43rd St,41.81649899999999,-87.60658200000005,297,0.016573457245502566
Rockwell St & Archer Ave,41.82272,-87.68981999999994,296,0.016517654359154074
Western Ave & Lunt Ave,42.00859439719995,-87.6904922389002,295,0.01646185147280558
Calumet Ave & 51st St,41.80229465087998,-87.61805358019991,295,0.01646185147280558
Kedzie Ave & 21st St,41.853533632130016,-87.70507303180001,294,0.016406048586457084
Archer & Wentworth,41.85468680000006,-87.63085309999994,293,0.016350245700108592
Conservatory Dr & Lake St,41.885502000000024,-87.716866,293,0.016350245700108592
Western Ave & Howard St,42.018900999999964,-87.69004800000012,293,0.016350245700108592
