start_station_name,station_rides,total_stations,station_percent
Sheridan Rd & Montrose Ave,9119,4112301,0.22174933206494368
Mies van der Rohe Way & Chicago Ave,9067,4112301,0.22048483318706488
Wabash Ave & 9th St,9045,4112301,0.21994985289257768
Sedgwick St & Webster Ave,9013,4112301,0.2191716997369599
Burling St & Diversey Pkwy,8988,4112301,0.21856376758413354
Stockton Dr & Wrightwood Ave,8965,4112301,0.2180044700035333
Field Blvd & South Water St,8949,4112301,0.21761539342572442
Canal St & Monroe St,8857,4112301,0.2153782031033234
Montrose Harbor,8814,4112301,0.2143325598004621
Dayton St & North Ave,8774,4112301,0.21335986835593992
Clark St & Berwyn Ave,8735,4112301,0.2124114941975308
Elston Ave & Cortland St,8728,4112301,0.2122412731947394
Damen Ave & Chicago Ave,8650,4112301,0.21034452487792116
Wells St & Polk St,8647,4112301,0.210271573019582
State St & Randolph St,8562,4112301,0.20820460369997235
Milwaukee Ave & The 606,8557,4112301,0.2080830172694071
Michigan Ave & 14th St,8528,4112301,0.20737781597212848
Clark St & Chicago Ave,8504,4112301,0.20679420110541522
Ritchie Ct & Banks St,8472,4112301,0.20601604794979744
Wells St & Randolph St,8407,4112301,0.2044354243524489
Cityfront Plaza Dr & Pioneer Ct,8336,4112301,0.20270889703842201
Kingsbury St & Kinzie St 1,8257,4112301,0.20078783143549073
Halsted St & Polk St,8208,4112301,0.19959628441595106
Larrabee St & Division St,8143,4112301,0.19801566081860253
Lincoln Ave & Melrose St,8092,4112301,0.19677547922683675
Ogden Ave & Chicago Ave,8059,4112301,0.19597300878510596
Southport Ave & Wellington Ave,7980,4112301,0.19405194318217464
California Ave & Milwaukee Ave,7928,4112301,0.1927874443042958
Lincoln Ave & Diversey Pkwy,7829,4112301,0.19038003297910344
LaSalle Dr & Huron St,7825,4112301,0.1902827638346512
Clifton Ave & Armitage Ave,7749,4112301,0.18843465009005905
Larrabee St & Kingsbury St 1,7719,4112301,0.18770513150666743
Aberdeen St & Randolph St,7709,4112301,0.18746195864553689
Shore Dr & 55th St,7674,4112301,0.18661085363158
Wacker Dr & Washington St,7595,4112301,0.1846897880286487
Stetson Ave & South Water St,7562,4112301,0.18388731758691787
Orleans St & Hubbard St,7555,4112301,0.1837170965841265
Sheridan Rd & Buena Ave,7510,4112301,0.18262281870903904
Sheffield Ave & Waveland Ave,7509,4112301,0.182598501422926
St. Clair St & Erie St,7393,4112301,0.17977769623381168
Damen Ave & Cortland St,7373,4112301,0.1792913505115506
Sangamon St & Lake St,7366,4112301,0.17912112950875922
May St & Taylor St,7330,4112301,0.17824570720868926
Racine Ave & Belmont Ave,7276,4112301,0.17693257375858432
Elizabeth St & Randolph St,7241,4112301,0.1760814687446274
Halsted St & Dickens Ave,7232,4112301,0.1758626131696099
Sheffield Ave & Willow St,7200,4112301,0.17508446001399217
Halsted St & Fulton St,7193,4112301,0.1749142390112008
Wolcott Ave & Polk St,7184,4112301,0.1746953834361833
Honore St & Division St,7175,4112301,0.1744765278611658
Kedzie Ave & Milwaukee Ave,7163,4112301,0.17418472042780916
Lakefront Trail & Bryn Mawr Ave,7117,4112301,0.17306612526660864
Southport Ave & Belmont Ave,7081,4112301,0.17219070296653868
Clark St & North Ave,7023,4112301,0.17078030037198152
Michigan Ave & 8th St,7018,4112301,0.17065871394141627
Blackstone Ave & 59th St,6984,4112301,0.1698319262135724
Rush St & Hubbard St,6984,4112301,0.1698319262135724
Fulton Market,6942,4112301,0.16881060019682412
Financial Pl & Ida B Wells Dr,6920,4112301,0.16827561990233691
Franklin St & Adams St ,6898,4112301,0.1677406396078497
Racine Ave & Fullerton Ave,6849,4112301,0.16654909258831005
Broadway & Wilson Ave,6834,4112301,0.16618433329661425
Lincoln Park Conservatory,6810,4112301,0.1656007184299009
Ellis Ave & 58th St,6797,4112301,0.16528459371043122
Halsted St & Willow St,6760,4112301,0.16438485412424822
Clark St & Arlington Pl,6737,4112301,0.16382555654364794
Clark St & Ida B Wells Dr,6719,4112301,0.16338784539361295
Damen Ave & Division St,6681,4112301,0.1624637885213169
Woodlawn Ave & 55th St,6670,4112301,0.1621962983740733
Carpenter St & Huron St,6641,4112301,0.1614910970767947
Woodlawn Ave & 58th St,6639,4112301,0.16144246250456862
Dearborn St & Monroe St,6634,4112301,0.16132087607400333
Southport Ave & Wrightwood Ave,6601,4112301,0.16051840563227254
Aberdeen St & Monroe St,6567,4112301,0.15969161790442868
Paulina St & Flournoy St,6536,4112301,0.158937782034924
Dearborn St & Maple St,6461,4112301,0.1571139855764449
Dusable Harbor,6431,4112301,0.15638446699305328
Dearborn St & Division St,6426,4112301,0.15626288056248802
Aberdeen St & Carroll Ave,6355,4112301,0.15453635324846116
Wells St & Institute Pl,6260,4112301,0.15222621106772097
Wabash Ave & 16th St,6197,4112301,0.15069422204259855
900 W Harrison St,6182,4112301,0.15032946275090273
Clark St & Leland Ave,6178,4112301,0.15023219360645051
Paulina St & Division St,6144,4112301,0.14940540587860665
Ashland Ave & Division St,6104,4112301,0.14843271443408448
Wood St & Chicago Ave,6101,4112301,0.14835976257574532
Noble St & Milwaukee Ave,6069,4112301,0.14758160942012757
Clark St & Bryn Mawr Ave,6068,4112301,0.1475572921340145
Clark St & Grace St,6054,4112301,0.14721685012843175
Hampden Ct & Diversey Pkwy,6049,4112301,0.14709526369786646
State St & Pearson St,5970,4112301,0.14517419809493518
Sangamon St & Washington Blvd,5857,4112301,0.14242634476416002
Michigan Ave & Jackson Blvd,5789,4112301,0.14077276930847232
Broadway & Berwyn Ave,5763,4112301,0.1401405198695329
Calumet Ave & 18th St,5756,4112301,0.1399702988667415
Michigan Ave & 18th St,5748,4112301,0.13977576057783708
Orleans St & Chestnut St (NEXT Apts),5743,4112301,0.13965417414727183
Ada St & Washington Blvd,5743,4112301,0.13965417414727183
Morgan St & Lake St*,5735,4112301,0.13945963585836738
Wabash Ave & Adams St,5725,4112301,0.13921646299723683
Larrabee St & Oak St,5713,4112301,0.13892465556388017
Greenview Ave & Fullerton Ave,5706,4112301,0.1387544345610888
Damen Ave & Thomas St (Augusta Blvd),5672,4112301,0.13792764683324493
Sheridan Rd & Argyle St,5670,4112301,0.1378790122610188
Eckhart Park,5648,4112301,0.13734403196653164
Elizabeth St & Fulton St,5638,4112301,0.13710085910540107
Larrabee St & Kingsbury St 2,5624,4112301,0.13676041709981832
Franklin St & Washington St,5618,4112301,0.13661451338314
Ashland Ave & Augusta Blvd,5602,4112301,0.13622543680533114
Desplaines St & Randolph St,5597,4112301,0.13610385037476586
Ashland Ave & Chicago Ave,5581,4112301,0.13571477379695698
Ashland Ave & Blackhawk St,5567,4112301,0.1353743317913742
Bissell St & Armitage Ave*,5517,4112301,0.13415846748572152
Wood St & Augusta Blvd,5456,4112301,0.13267511303282517
Wabash Ave & Washington St,5447,4112301,0.13245625745780767
Clinton St & Tilden St,5446,4112301,0.13243194017169463
