start_station_name,station_rides,total_stations,station_percent
Broadway & Berwyn Ave,2097,2203299,0.09517546188692502
Wolcott (Ravenswood) Ave & Montrose Ave,2090,2203299,0.09485775648243838
Ashland Ave & Lake St,2090,2203299,0.09485775648243838
Larrabee St & North Ave,2086,2203299,0.09467621053701744
Wacker Dr & Washington St,2084,2203299,0.09458543756430698
Winthrop Ave & Lawrence Ave,2074,2203299,0.09413157270075463
Lincoln Ave & Sunnyside Ave,2073,2203299,0.0940861862143994
Milwaukee Ave & Fullerton Ave,2050,2203299,0.09304229702822904
Morgan St & Polk St,2047,2203299,0.09290613756916333
Canal St & Taylor St,2036,2203299,0.09240688621925576
Ashland Ave & Chicago Ave,2025,2203299,0.09190763486934819
California Ave & Cortez St,2019,2203299,0.09163531595121678
Ashland Ave & Grace St,1990,2203299,0.09031910784691502
Spaulding Ave & Armitage Ave,1973,2203299,0.08954753757887604
Ada St & Washington Blvd,1973,2203299,0.08954753757887604
Ashland Ave & Wellington Ave,1950,2203299,0.08850364839270566
Wood St & Chicago Ave,1923,2203299,0.08727821326111436
Clark St & 9th St (AMLI),1912,2203299,0.08677896191120678
Leavitt St & North Ave,1910,2203299,0.08668818893849631
Clinton St & Tilden St,1909,2203299,0.0866428024521411
Western Ave & Division St,1908,2203299,0.08659741596578585
Damen Ave & Lake St,1894,2203299,0.08596200515681258
Ashland Ave & Wrightwood Ave,1889,2203299,0.08573507272503642
Morgan St & 18th St,1888,2203299,0.08568968623868119
Milwaukee Ave & Rockwell St,1885,2203299,0.08555352677961547
Peoria St & Kinzie St,1865,2203299,0.0846457970525108
Hudson Ave & Armitage Ave,1857,2203299,0.08428270516166893
Larrabee St & Oak St,1852,2203299,0.08405577272989277
Clinton St & Washington Blvd 2,1849,2203299,0.08391961327082706
Leavitt St & Armitage Ave,1847,2203299,0.0838288402981166
Damen Ave & Wellington Ave,1844,2203299,0.08369268083905089
Seeley Ave & Roscoe St,1828,2203299,0.08296649705736715
Ashland Ave & Augusta Blvd,1826,2203299,0.0828757240846567
Fairbanks St & Superior St,1815,2203299,0.08237647273474911
Lake Park Ave & 53rd St,1812,2203299,0.08224031327568342
Paulina St & Flournoy St,1811,2203299,0.08219492678932819
Lake Park Ave & 56th St,1800,2203299,0.08169567543942062
Lincoln Ave & Belle Plaine Ave,1789,2203299,0.08119642408951304
Franklin St & Washington St,1779,2203299,0.08074255922596071
Ravenswood Ave & Irving Park Rd,1779,2203299,0.08074255922596071
Ashland Ave & Grand Ave,1777,2203299,0.08065178625325024
Southport Ave & Clybourn Ave,1751,2203299,0.07947173760801417
Halsted St & Belden St,1744,2203299,0.07915403220352753
California Ave & Francis Pl,1741,2203299,0.07901787274446183
Western Ave & Leland Ave,1733,2203299,0.07865478085361996
Lincoln Ave & Byron St,1729,2203299,0.07847323490819902
Lincoln Ave & Dickens Ave,1724,2203299,0.07824630247642286
Orleans St & Elm St,1716,2203299,0.07788321058558098
Blue Island Ave & 18th St,1714,2203299,0.07779243761287051
LaSalle St & Adams St,1706,2203299,0.07742934572202864
Ellis Ave & 53rd St,1689,2203299,0.07665777545398968
The Salt Shed,1673,2203299,0.07593159167230593
Leavitt St & Belmont Ave,1670,2203299,0.07579543221324024
Wood St & Augusta Blvd,1670,2203299,0.07579543221324024
Halsted St & Roosevelt Rd,1668,2203299,0.07570465924052977
Kimball Ave & Belmont Ave,1666,2203299,0.0756138862678193
Sedgwick St & Schiller St,1662,2203299,0.07543234032239837
Sheridan Rd & Lawrence Ave,1661,2203299,0.07538695383604313
Rush St & Illinois St,1658,2203299,0.07525079437697743
Halsted St & 18th St,1648,2203299,0.07479692951342509
Throop St & Taylor St,1638,2203299,0.07434306464987275
Clybourn Ave & Division St,1633,2203299,0.07411613221809658
California Ave & North Ave,1632,2203299,0.07407074573174136
Wabash Ave & Cermak Rd,1625,2203299,0.07375304032725472
Bissell St & Armitage Ave,1623,2203299,0.07366226735454426
Leavitt St & Chicago Ave,1621,2203299,0.07357149438183379
Campbell Ave & North Ave,1620,2203299,0.07352610789547855
LaSalle St & Washington St,1608,2203299,0.07298147005921575
Larrabee St & Kingsbury St 1,1608,2203299,0.07298147005921575
Paulina St & 18th St,1597,2203299,0.07248221870930818
Lincoln Ave & Roscoe St*,1590,2203299,0.07216451330482154
Artesian Ave & Hubbard St,1581,2203299,0.07175603492762445
MLK Jr Dr & 29th St,1580,2203299,0.0717106484412692
University Ave & 59th St,1577,2203299,0.0715744889822035
St Clair St & Ohio St,1560,2203299,0.07080291871416453
Ellis Ave & 58th St,1558,2203299,0.07071214574145405
Albany Ave & Bloomingdale Ave,1544,2203299,0.07007673493248079
California Ave & Division St,1532,2203299,0.06953209709621799
Leavitt St & Division St,1518,2203299,0.06889668628724471
Broadway & Ridge Ave,1517,2203299,0.06885129980088948
Larrabee St & Menomonee St,1496,2203299,0.06789818358742958
Southport Ave & Clark St,1490,2203299,0.06762586466929817
Greenview Ave & Diversey Pkwy,1489,2203299,0.06758047818294294
Green St & Chicago Ave,1478,2203299,0.06708122683303537
